id,observation_date,observation_time,pos,origin,destination,is_one_way,outbound_travel_stop_over,inbound_travel_stop_over,carrier,outbound_flight_no, inbound_flight_no,outbound_departure_date,outbound_departure_time,outbound_arrival_date,outbound_arrival_time,inbound_departure_date,inbound_departure_time,inbound_arrival_date, inbound_arrival_time,outbound_fare_basis,inbound_fare_basis,outbound_booking_class,inbound_booking_class,price_exc,price_inc,tax,currency,source,price_outbound, price_inbound,is_tax_inc_outin,search_class,outbound_fare_family,inbound_fare_family,outbound_seats,inbound_seats,min_stay,outbound_flight_duration,inbound_flight_duration
1296171426819,2019-06-18,01:15,"LU","LUX","DUB","1","","","LG","LG4883","",2019-08-14,17:25,2019-08-14,18:45,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","3","",0,140,
1296174449052,2019-06-18,01:15,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-25,19:30,2019-07-25,22:35,2019-08-01,17:25,2019-08-01,18:45,"GLG2CLS2","OLG2CLS2","G","O",162.00,178.70,16.70,"EUR","Luxair",75.99,86.00,0,"E","","","7","9",7,125,140
1296171080907,2019-06-18,01:15,"IE","DUB","LUX","1","","","LG","LG4884","",2019-08-15,19:30,2019-08-15,22:35,,,,,"GLG2CLS1","","G","",130.00,142.91,12.91,"EUR","Luxair",,,1,"E","","","2","",0,125,
1296174451780,2019-06-18,01:15,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-25,17:25,2019-07-25,18:45,2019-08-01,19:30,2019-08-01,22:35,"OLG1CLS2","GLG1CLS2","O","G",162.00,178.70,16.70,"EUR","Luxair",86.00,75.99,0,"E","","","9","2",7,140,125
1296171126290,2019-06-18,01:16,"IE","DUB","LUX","1","","","LG","LG4884","",2019-08-21,19:30,2019-08-21,22:40,,,,,"NLG2CLS1","","N","",110.00,122.91,12.91,"EUR","Luxair",,,1,"E","","","3","",0,130,
1296174551806,2019-06-18,01:16,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-29,19:30,2019-07-29,22:40,2019-07-31,17:25,2019-07-31,18:45,"HLG2CLS2","GLG2CLS2","H","G",177.00,193.70,16.70,"EUR","Luxair",100.99,75.99,0,"E","","","1","9",2,130,140
1296173880003,2019-06-18,01:16,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-29,17:25,2019-07-29,18:45,2019-07-31,19:30,2019-07-31,22:40,"OLG1CLS2","ALG1CLS2","O","A",137.00,153.70,16.70,"EUR","Luxair",86.00,51.00,0,"E","","","9","2",2,140,130
1296171129440,2019-06-18,01:16,"LU","LUX","DUB","1","","","LG","LG4883","",2019-08-21,17:25,2019-08-21,18:45,,,,,"WSPEC1","","W","",45.00,48.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,140,
1296174624241,2019-06-18,01:17,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-31,19:30,2019-07-31,22:40,2019-08-02,17:45,2019-08-02,18:45,"GLG2CLS2","HLG2CLS2","G","H",177.00,193.70,16.70,"EUR","Luxair",75.99,100.99,0,"E","","","8","9",2,130,120
1296174624881,2019-06-18,01:17,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-31,17:25,2019-07-31,18:45,2019-08-02,19:30,2019-08-02,22:15,"ALG1CLS2","OLG1CLS2","A","O",137.00,153.70,16.70,"EUR","Luxair",51.00,86.00,0,"E","","","4","9",2,140,105
1296171505106,2019-06-18,01:17,"IE","DUB","LUX","1","","","LG","LG4884","",2019-08-25,19:45,2019-08-25,22:55,,,,,"SLG2CLS1","","S","",270.00,282.91,12.91,"EUR","Luxair",,,1,"E","","","7","",0,130,
1296171508440,2019-06-18,01:17,"LU","LUX","DUB","1","","","LG","LG4883","",2019-08-25,17:40,2019-08-25,19:00,,,,,"NLG1CLS1","","N","",110.00,113.79,3.79,"EUR","Luxair",,,1,"E","","","7","",0,140,
1296173944747,2019-06-18,01:17,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-31,19:30,2019-07-31,22:40,2019-08-07,17:25,2019-08-07,18:45,"GLG2CLS2","GLG2CLS2","G","G",152.00,168.70,16.70,"EUR","Luxair",75.99,75.99,0,"E","","","8","9",7,130,140
1296173947642,2019-06-18,01:17,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-31,17:25,2019-07-31,18:45,2019-08-07,19:30,2019-08-07,22:40,"ALG1CLS2","NLG1CLS2","A","N",112.00,128.70,16.70,"EUR","Luxair",51.00,61.00,0,"E","","","4","8",7,140,130
1296178237384,2019-06-18,01:18,"IE","DUB","LUX","1","","","LG","LG4884","",2019-09-03,19:30,2019-09-03,22:40,,,,,"WSPEC1","","W","",45.00,57.91,12.91,"EUR","Luxair",,,1,"E","","","9","",0,130,
1296178299456,2019-06-18,01:20,"IE","DUB","LUX","1","","","LG","LG4884","",2019-09-11,19:30,2019-09-11,22:15,,,,,"WSPEC1","","W","",45.00,57.91,12.91,"EUR","Luxair",,,1,"E","","","9","",0,105,
1296177731116,2019-06-18,01:20,"LU","LUX","DUB","1","","","LG","LG4883","",2019-09-11,17:45,2019-09-11,18:45,,,,,"WSPEC1","","W","",45.00,48.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1296177735659,2019-06-18,01:20,"IE","DUB","LUX","1","","","LG","LG4884","",2019-09-12,19:30,2019-09-12,22:40,,,,,"WSPEC1","","W","",45.00,57.91,12.91,"EUR","Luxair",,,1,"E","","","9","",0,130,
1296185517501,2019-06-18,01:21,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-08-14,19:30,2019-08-14,22:40,2019-08-21,17:25,2019-08-21,18:45,"OLG2CLS2","WSPECIAL","O","W",117.00,133.70,16.70,"EUR","Luxair",86.00,31.00,0,"E","","","7","9",7,130,140
1296185991651,2019-06-18,01:21,"LU","LUX","DUB","1","","","LG","LG4883","",2019-09-18,17:45,2019-09-18,18:45,,,,,"WSPEC1","","W","",45.00,48.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1296185431825,2019-06-18,01:21,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-08-14,17:25,2019-08-14,18:45,2019-08-21,19:30,2019-08-21,22:40,"GLG1CLS2","NLG1CLS2","G","N",137.00,153.70,16.70,"EUR","Luxair",75.99,61.00,0,"E","","","3","3",7,140,130
1296186001139,2019-06-18,01:22,"IE","DUB","LUX","1","","","LG","LG4884","",2019-09-19,19:30,2019-09-19,22:15,,,,,"WSPEC1","","W","",45.00,57.91,12.91,"EUR","Luxair",,,1,"E","","","9","",0,105,
1296186350894,2019-06-18,01:22,"LU","LUX","DUB","1","","","LG","LG4883","",2019-09-19,17:45,2019-09-19,18:45,,,,,"WSPEC1","","W","",45.00,48.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1296186514397,2019-06-18,01:24,"IE","DUB","LUX","1","","","LG","LG4884","",2019-10-02,19:30,2019-10-02,22:15,,,,,"WSPEC1","","W","",45.00,57.91,12.91,"EUR","Luxair",,,1,"E","","","9","",0,105,
1296194308893,2019-06-18,01:24,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-08-22,19:30,2019-08-22,22:35,2019-08-29,17:25,2019-08-29,18:45,"OLG2CLS2","WSPECIAL","O","W",117.00,133.70,16.70,"EUR","Luxair",86.00,31.00,0,"E","","","8","9",7,125,140
1296186517798,2019-06-18,01:24,"LU","LUX","DUB","1","","","LG","LG4883","",2019-10-02,17:45,2019-10-02,18:45,,,,,"WSPEC1","","W","",45.00,48.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1296195652546,2019-06-18,01:26,"IE","DUB","LUX","1","","","LG","LG4884","",2019-10-10,19:30,2019-10-10,22:40,,,,,"WSPEC1","","W","",45.00,57.91,12.91,"EUR","Luxair",,,1,"E","","","9","",0,130,
1296194310354,2019-06-18,01:26,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-08-27,19:30,2019-08-27,22:40,2019-08-29,17:25,2019-08-29,18:45,"GLG2CLS2","WSPECIAL","G","W",107.00,123.70,16.70,"EUR","Luxair",75.99,31.00,0,"E","","","9","9",2,130,140
1296194412105,2019-06-18,01:26,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-08-27,17:25,2019-08-27,18:45,2019-08-29,19:30,2019-08-29,22:35,"WSPECIAL","NLG1CLS2","W","N",92.00,108.70,16.70,"EUR","Luxair",31.00,61.00,0,"E","","","1","8",2,140,125
1296195083757,2019-06-18,01:26,"LU","LUX","DUB","1","","","LG","LG4883","",2019-10-10,17:25,2019-10-10,18:45,,,,,"RLG1CLS1","","R","",70.00,73.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,140,
1296195765958,2019-06-18,01:27,"IE","DUB","LUX","1","","","LG","LG4884","",2019-10-18,19:30,2019-10-18,22:15,,,,,"WSPEC1","","W","",45.00,57.91,12.91,"EUR","Luxair",,,1,"E","","","9","",0,105,
1296195346864,2019-06-18,01:27,"LU","LUX","DUB","1","","","LG","LG4883","",2019-10-18,17:45,2019-10-18,18:45,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1296194430499,2019-06-18,01:27,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-09-01,17:40,2019-09-01,19:00,2019-09-03,19:30,2019-09-03,22:40,"NLG1CLS2","WSPECIAL","N","W",92.00,108.70,16.70,"EUR","Luxair",61.00,31.00,0,"E","","","9","9",2,140,130
1296194523719,2019-06-18,01:27,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-09-01,19:45,2019-09-01,22:55,2019-09-03,17:25,2019-09-03,18:45,"SLG2CLS2","WSPECIAL","S","W",182.00,198.70,16.70,"EUR","Luxair",151.00,31.00,0,"E","","","6","9",2,130,140
1296205114387,2019-06-18,01:30,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-09-10,19:30,2019-09-10,22:40,2019-09-17,17:25,2019-09-17,18:45,"WSPECIAL","WSPECIAL","W","W",62.00,78.70,16.70,"EUR","Luxair",31.00,31.00,0,"E","","","9","9",7,130,140
1296204529810,2019-06-18,01:30,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-09-10,17:25,2019-09-10,18:45,2019-09-17,19:30,2019-09-17,22:40,"WSPECIAL","WSPECIAL","W","W",62.00,78.70,16.70,"EUR","Luxair",31.00,31.00,0,"E","","","9","9",7,140,130
1296204632661,2019-06-18,01:33,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-09-17,19:30,2019-09-17,22:40,2019-09-19,17:45,2019-09-19,18:45,"WSPECIAL","WSPECIAL","W","W",62.00,78.70,16.70,"EUR","Luxair",31.00,31.00,0,"E","","","9","9",2,130,120
1296205173680,2019-06-18,01:33,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-09-17,17:25,2019-09-17,18:45,2019-09-19,19:30,2019-09-19,22:15,"WSPECIAL","WSPECIAL","W","W",62.00,78.70,16.70,"EUR","Luxair",31.00,31.00,0,"E","","","9","9",2,140,105
1296205267309,2019-06-18,01:34,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-09-23,17:45,2019-09-23,18:45,2019-09-25,19:30,2019-09-25,22:15,"GLG1CLS2","WSPECIAL","G","W",107.00,123.70,16.70,"EUR","Luxair",75.99,31.00,0,"E","","","9","9",2,120,105
1296204749247,2019-06-18,01:34,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-09-23,19:30,2019-09-23,22:15,2019-09-30,17:45,2019-09-30,18:45,"WSPECIAL","WSPECIAL","W","W",62.00,78.70,16.70,"EUR","Luxair",31.00,31.00,0,"E","","","9","9",7,105,120
1296204751317,2019-06-18,01:34,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-09-23,17:45,2019-09-23,18:45,2019-09-30,19:30,2019-09-30,22:15,"GLG1CLS2","NLG1CLS2","G","N",137.00,153.70,16.70,"EUR","Luxair",75.99,61.00,0,"E","","","9","9",7,120,105
1296216212727,2019-06-18,01:36,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-09-29,19:45,2019-09-29,22:30,2019-10-01,17:25,2019-10-01,18:45,"LLG2CLS2","WSPECIAL","L","W",167.00,183.70,16.70,"EUR","Luxair",135.99,31.00,0,"E","","","9","9",2,105,140
1296216216400,2019-06-18,01:36,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-09-29,18:00,2019-09-29,19:00,2019-10-01,19:30,2019-10-01,22:40,"WSPECIAL","WSPECIAL","W","W",62.00,78.70,16.70,"EUR","Luxair",31.00,31.00,0,"E","","","2","9",2,120,130
1296218556265,2019-06-18,01:36,"IE","DUB","LUX","1","","","FR","FR1948","",2019-06-23,06:15,2019-06-23,09:05,,,,,"111FR","","","",,111.17,,"EUR","RyanAir",111.17,,1,"E","","","","",0,110,
1296216988606,2019-06-18,01:36,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-09-29,19:45,2019-09-29,22:30,2019-10-06,17:40,2019-10-06,19:00,"LLG2CLS2","WSPECIAL","L","W",167.00,183.70,16.70,"EUR","Luxair",135.99,31.00,0,"E","","","9","9",7,105,140
1296216224309,2019-06-18,01:36,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-09-29,18:00,2019-09-29,19:00,2019-10-06,19:45,2019-10-06,22:55,"WSPECIAL","KLG1CLS2","W","K",267.00,283.70,16.70,"EUR","Luxair",31.00,235.99,0,"E","","","2","6",7,120,130
1296217209938,2019-06-18,01:39,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-10-11,19:30,2019-10-11,22:15,2019-10-13,17:40,2019-10-13,19:00,"WSPECIAL","WSPECIAL","W","W",62.00,78.70,16.70,"EUR","Luxair",31.00,31.00,0,"E","","","9","3",2,105,140
1296217208944,2019-06-18,01:39,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-10-11,17:45,2019-10-11,18:45,2019-10-13,19:45,2019-10-13,22:55,"GLG1CLS2","HLG1CLS2","G","H",177.00,193.70,16.70,"EUR","Luxair",75.99,100.99,0,"E","","","5","6",2,120,130
1296216521155,2019-06-18,01:39,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-10-11,19:30,2019-10-11,22:15,2019-10-18,17:45,2019-10-18,18:45,"WSPECIAL","GLG2CLS2","W","G",107.00,123.70,16.70,"EUR","Luxair",31.00,75.99,0,"E","","","9","9",7,105,120
1296217226491,2019-06-18,01:39,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-10-11,17:45,2019-10-11,18:45,2019-10-18,19:30,2019-10-18,22:15,"GLG1CLS2","WSPECIAL","G","W",107.00,123.70,16.70,"EUR","Luxair",75.99,31.00,0,"E","","","5","9",7,120,105
1296227835428,2019-06-18,01:42,"IE","DUB","LUX","1","","","FR","FR1948","",2019-06-30,06:15,2019-06-30,09:05,,,,,"75FR","","","",,75.47,,"EUR","RyanAir",75.47,,1,"E","","","","",0,110,
1296142011230,2019-06-18,01:02,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-06-18,19:30,2019-06-18,22:40,2019-06-20,17:25,2019-06-20,18:45,"GLG2CLS2","YLG2CLS2","G","Y",447.00,463.70,16.70,"EUR","Luxair",75.99,370.99,0,"E","","","9","1",2,130,140
1296142077949,2019-06-18,01:03,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-06-21,19:30,2019-06-21,22:15,2019-06-28,17:45,2019-06-28,18:45,"SLG2CLS2","LLG2CLS2","S","L",287.00,303.70,16.70,"EUR","Luxair",151.00,135.99,0,"E","","","1","5",7,105,120
1296142395064,2019-06-18,01:03,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-06-21,17:45,2019-06-21,18:45,2019-06-28,19:30,2019-06-28,22:15,"BLG1CLS2","HLG1CLS2","B","H",277.00,293.70,16.70,"EUR","Luxair",175.99,100.99,0,"E","","","9","9",7,120,105
1296146069328,2019-06-18,01:04,"IE","DUB","LUX","1","","","LG","LG4884","",2019-06-24,19:30,2019-06-24,22:15,,,,,"HLG2CLS1","","H","",170.00,182.91,12.91,"EUR","Luxair",,,1,"E","","","9","",0,105,
1296150669611,2019-06-18,01:04,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-06-24,17:45,2019-06-24,18:45,2019-07-01,19:30,2019-07-01,22:15,"GLG1CLS2","NLG1CLS2","G","N",137.00,153.70,16.70,"EUR","Luxair",75.99,61.00,0,"E","","","9","9",7,120,105
1296145652134,2019-06-18,01:04,"LU","LUX","DUB","1","","","LG","LG4883","",2019-06-24,17:45,2019-06-24,18:45,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1296150875288,2019-06-18,01:04,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-06-25,19:30,2019-06-25,22:40,2019-06-27,17:25,2019-06-27,18:45,"OLG2CLS2","LLG2CLS2","O","L",222.00,238.70,16.70,"EUR","Luxair",86.00,135.99,0,"E","","","7","1",2,130,140
1296146054941,2019-06-18,01:04,"IE","DUB","LUX","1","","","LG","LG4884","",2019-06-25,19:30,2019-06-25,22:40,,,,,"OLG2CLS1","","O","",150.00,162.91,12.91,"EUR","Luxair",,,1,"E","","","7","",0,130,
1296150943779,2019-06-18,01:06,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-06-28,19:30,2019-06-28,22:15,2019-07-05,17:45,2019-07-05,18:45,"HLG2CLS2","BLG2CLS2","H","B",277.00,293.70,16.70,"EUR","Luxair",100.99,175.99,0,"E","","","9","9",7,105,120
1296150707612,2019-06-18,01:06,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-06-28,17:45,2019-06-28,18:45,2019-07-05,19:30,2019-07-05,22:15,"LLG1CLS2","XLG1CLS2","L","X",257.00,273.70,16.70,"EUR","Luxair",135.99,121.00,0,"E","","","5","9",7,120,105
1296153156898,2019-06-18,01:06,"IE","DUB","LUX","1","","","LG","LG4884","",2019-07-02,19:30,2019-07-02,22:40,,,,,"WSPEC1","","W","",45.00,57.91,12.91,"EUR","Luxair",,,1,"E","","","8","",0,130,
1296153087208,2019-06-18,01:07,"IE","DUB","LUX","1","","","LG","LG4884","",2019-07-09,19:30,2019-07-09,22:40,,,,,"WSPEC1","","W","",45.00,57.91,12.91,"EUR","Luxair",,,1,"E","","","5","",0,130,
1296151058372,2019-06-18,01:07,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-03,19:30,2019-07-03,22:15,2019-07-10,17:45,2019-07-10,18:45,"WSPECIAL","GLG2CLS2","W","G",107.00,123.70,16.70,"EUR","Luxair",31.00,75.99,0,"E","","","9","9",7,105,120
1296153188342,2019-06-18,01:07,"LU","LUX","DUB","1","","","LG","LG4883","",2019-07-09,17:25,2019-07-09,18:45,,,,,"HLG1CLS1","","H","",170.00,173.79,3.79,"EUR","Luxair",,,1,"E","","","7","",0,140,
1296151073536,2019-06-18,01:07,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-03,17:45,2019-07-03,18:45,2019-07-10,19:30,2019-07-10,22:15,"GLG1CLS2","WSPECIAL","G","W",107.00,123.70,16.70,"EUR","Luxair",75.99,31.00,0,"E","","","9","9",7,120,105
1296153192985,2019-06-18,01:08,"IE","DUB","LUX","1","","","LG","LG4884","",2019-07-10,19:30,2019-07-10,22:15,,,,,"WSPEC1","","W","",45.00,57.91,12.91,"EUR","Luxair",,,1,"E","","","9","",0,105,
1296161030595,2019-06-18,01:09,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-08,19:30,2019-07-08,22:15,2019-07-10,17:45,2019-07-10,18:45,"GLG2CLS2","GLG2CLS2","G","G",152.00,168.70,16.70,"EUR","Luxair",75.99,75.99,0,"E","","","9","9",2,105,120
1296161037008,2019-06-18,01:09,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-08,17:45,2019-07-08,18:45,2019-07-10,19:30,2019-07-10,22:15,"GLG1CLS2","WSPECIAL","G","W",107.00,123.70,16.70,"EUR","Luxair",75.99,31.00,0,"E","","","9","9",2,120,105
1296153214721,2019-06-18,01:09,"IE","DUB","LUX","1","","","LG","LG4884","",2019-07-17,19:30,2019-07-17,22:40,,,,,"ALG2CLS1","","A","",90.00,102.91,12.91,"EUR","Luxair",,,1,"E","","","9","",0,130,
1296161381584,2019-06-18,01:09,"LU","LUX","DUB","1","","","LG","LG4883","",2019-07-17,17:25,2019-07-17,18:45,,,,,"OLG1CLS1","","O","",150.00,153.79,3.79,"EUR","Luxair",,,1,"E","","","1","",0,140,
1296161591754,2019-06-18,01:10,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-12,19:30,2019-07-12,22:15,2019-07-19,17:45,2019-07-19,18:45,"OLG2CLS2","HLG2CLS2","O","H",187.00,203.70,16.70,"EUR","Luxair",86.00,100.99,0,"E","","","9","9",7,105,120
1296162020401,2019-06-18,01:10,"LU","LUX","DUB","1","","","LG","LG4883","",2019-07-23,17:25,2019-07-23,18:45,,,,,"NLG1CLS1","","N","",110.00,113.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,140,
1296161209352,2019-06-18,01:10,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-12,17:45,2019-07-12,18:45,2019-07-19,19:30,2019-07-19,22:15,"LLG1CLS2","OLG1CLS2","L","O",222.00,238.70,16.70,"EUR","Luxair",135.99,86.00,0,"E","","","9","9",7,120,105
1296161455311,2019-06-18,01:11,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-15,19:30,2019-07-15,22:15,2019-07-22,17:25,2019-07-22,18:45,"GLG2CLS2","XLG2CLS2","G","X",197.00,213.70,16.70,"EUR","Luxair",75.99,121.00,0,"E","","","9","8",7,105,140
1296161844976,2019-06-18,01:11,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-15,17:45,2019-07-15,18:45,2019-07-22,19:30,2019-07-22,22:40,"HLG1CLS2","OLG1CLS2","H","O",187.00,203.70,16.70,"EUR","Luxair",100.99,86.00,0,"E","","","9","5",7,120,130
1296162050569,2019-06-18,01:11,"IE","DUB","LUX","1","","","LG","LG4884","",2019-07-29,19:30,2019-07-29,22:40,,,,,"HLG2CLS1","","H","",170.00,182.91,12.91,"EUR","Luxair",,,1,"E","","","1","",0,130,
1296161761753,2019-06-18,01:13,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-19,19:30,2019-07-19,22:15,2019-07-21,18:00,2019-07-21,19:00,"OLG2CLS2","OLG2CLS2","O","O",172.00,188.70,16.70,"EUR","Luxair",86.00,86.00,0,"E","","","9","9",2,105,120
1296162267178,2019-06-18,01:13,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-19,17:45,2019-07-19,18:45,2019-07-21,19:45,2019-07-21,22:30,"HLG1CLS2","LLG1CLS2","H","L",237.00,253.70,16.70,"EUR","Luxair",100.99,135.99,0,"E","","","9","9",2,120,105
1296162630187,2019-06-18,01:13,"IE","DUB","LUX","1","","","LG","LG4884","",2019-08-04,19:45,2019-08-04,22:30,,,,,"HLG2CLS1","","H","",170.00,182.91,12.91,"EUR","Luxair",,,1,"E","","","9","",0,105,
1296173705988,2019-06-18,01:14,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-22,17:25,2019-07-22,18:45,2019-07-29,19:30,2019-07-29,22:40,"XLG1CLS2","HLG1CLS2","X","H",222.00,238.70,16.70,"EUR","Luxair",121.00,100.99,0,"E","","","8","1",7,140,130
1296171081295,2019-06-18,01:15,"LU","LUX","DUB","1","","","LG","LG4883","",2019-08-15,17:25,2019-08-15,18:45,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","5","",0,140,
1296174572981,2019-06-18,01:16,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-29,19:30,2019-07-29,22:40,2019-08-05,17:25,2019-08-05,18:45,"HLG2CLS2","OLG2CLS2","H","O",187.00,203.70,16.70,"EUR","Luxair",100.99,86.00,0,"E","","","1","9",7,130,140
1296171134878,2019-06-18,01:16,"IE","DUB","LUX","1","","","LG","LG4884","",2019-08-22,19:30,2019-08-22,22:35,,,,,"OLG2CLS1","","O","",150.00,162.91,12.91,"EUR","Luxair",,,1,"E","","","8","",0,125,
1296174577636,2019-06-18,01:16,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-29,17:25,2019-07-29,18:45,2019-08-05,19:30,2019-08-05,22:40,"OLG1CLS2","HLG1CLS2","O","H",187.00,203.70,16.70,"EUR","Luxair",86.00,100.99,0,"E","","","9","8",7,140,130
1296171482646,2019-06-18,01:16,"LU","LUX","DUB","1","","","LG","LG4883","",2019-08-22,17:25,2019-08-22,18:45,,,,,"RLG1CLS1","","R","",70.00,73.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,140,
1296178103329,2019-06-18,01:17,"IE","DUB","LUX","1","","","LG","LG4884","",2019-08-26,19:30,2019-08-26,22:40,,,,,"NLG2CLS1","","N","",110.00,122.91,12.91,"EUR","Luxair",,,1,"E","","","1","",0,130,
1296178108757,2019-06-18,01:17,"LU","LUX","DUB","1","","","LG","LG4883","",2019-08-26,17:25,2019-08-26,18:45,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","2","",0,140,
1296174014684,2019-06-18,01:18,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-08-05,19:30,2019-08-05,22:40,2019-08-12,17:25,2019-08-12,18:45,"HLG2CLS2","GLG2CLS2","H","G",177.00,193.70,16.70,"EUR","Luxair",100.99,75.99,0,"E","","","8","9",7,130,140
1296177634486,2019-06-18,01:18,"LU","LUX","DUB","1","","","LG","LG4883","",2019-09-03,17:25,2019-09-03,18:45,,,,,"WSPEC1","","W","",45.00,48.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,140,
1296174019274,2019-06-18,01:18,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-08-05,17:25,2019-08-05,18:45,2019-08-12,19:30,2019-08-12,22:40,"OLG1CLS2","OLG1CLS2","O","O",172.00,188.70,16.70,"EUR","Luxair",86.00,86.00,0,"E","","","9","6",7,140,130
1296177642549,2019-06-18,01:19,"IE","DUB","LUX","1","","","LG","LG4884","",2019-09-04,19:30,2019-09-04,22:40,,,,,"WSPEC1","","W","",45.00,57.91,12.91,"EUR","Luxair",,,1,"E","","","9","",0,130,
1296174711077,2019-06-18,01:19,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-08-06,19:30,2019-08-06,22:40,2019-08-08,17:25,2019-08-08,18:45,"WSPECIAL","GLG2CLS2","W","G",107.00,123.70,16.70,"EUR","Luxair",31.00,75.99,0,"E","","","3","9",2,130,140
1296174027560,2019-06-18,01:19,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-08-06,17:25,2019-08-06,18:45,2019-08-08,19:30,2019-08-08,22:35,"GLG1CLS2","NLG1CLS2","G","N",137.00,153.70,16.70,"EUR","Luxair",75.99,61.00,0,"E","","","4","5",2,140,125
1296178245759,2019-06-18,01:19,"LU","LUX","DUB","1","","","LG","LG4883","",2019-09-04,17:25,2019-09-04,18:45,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","5","",0,140,
1296177739978,2019-06-18,01:20,"LU","LUX","DUB","1","","","LG","LG4883","",2019-09-12,17:25,2019-09-12,18:45,,,,,"WSPEC1","","W","",45.00,48.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,140,
