Route,DepDate,FltNum,dtime,Direction,month,dday,SpoilageRisk,Intensity_downweighted,Intensity_full,SpillageRisk
SCN-TXL,2019-05-27,9413,19:00,O,May,Monday,0.9753156041214069,-6.090500997495418,-21.0,0.00568600592450752
SCN-TXL,2019-05-27,9414,20:50,I,May,Monday,0.0,14.044438383512038,-18.0,0.0012493002836139189
SCN-TXL,2019-05-27,9415,14:00,O,May,Monday,0.9999998488058088,-20.646153846153844,-45.0,7.65787433465448e-12
SCN-TXL,2019-05-27,9415,14:10,O,May,Monday,0.8839755448776005,-1.6979995591232182,-16.0,0.004495969706550085
SCN-TXL,2019-05-27,9415,14:50,O,May,Monday,0.9999999999862038,-36.40000000000002,-55.0,9.237055564881302e-14
SCN-TXL,2019-05-27,9416,16:00,I,May,Monday,0.7818037667984191,0.46340992970521455,-23.0,5.9712603714845436e-05
SCN-TXL,2019-05-28,9411,06:50,O,May,Tuesday,0.9999999999521804,-35.40000000000002,-54.0,4.2532644073389747e-13
SCN-TXL,2019-05-28,9411,06:55,O,May,Tuesday,0.9950926697460385,-9.656808728221378,-23.0,9.086238066291497e-05
SCN-TXL,2019-05-28,9412,08:50,I,May,Tuesday,0.9766322108877535,-4.239234387221963,-31.0,1.7859237026685015e-05
SCN-TXL,2019-05-28,9413,19:00,O,May,Tuesday,0.6882780879940893,2.93956038930839,-13.0,0.11391588002200548
SCN-TXL,2019-05-28,9414,20:50,I,May,Tuesday,0.9800839004257792,-5.100973527383452,-27.0,8.214662574945741e-06
SCN-TXL,2019-05-28,9415,14:10,O,May,Tuesday,0.9259985047999852,-3.448546943464507,-17.0,0.0027439234498826126
SCN-TXL,2019-05-28,9416,16:00,I,May,Tuesday,0.9976341169296296,-8.65105951889911,-34.0,3.7802986851964704e-08
SCN-TXL,2019-05-29,9411,06:55,O,May,Wednesday,0.0,15.145483335630633,-22.0,0.00031441520575492543
SCN-TXL,2019-05-29,9412,08:50,I,May,Wednesday,0.8492018254619205,-0.17124892459782615,-23.0,0.0014766339217612279
SCN-TXL,2019-05-29,9413,19:00,O,May,Wednesday,0.0,30.820664561555358,3.0,0.9054043531110463
SCN-TXL,2019-05-29,9414,20:50,I,May,Wednesday,1.7882459325343263e-05,16.386649741223266,-6.0,0.22206562334142632
SCN-TXL,2019-05-29,9415,14:10,O,May,Wednesday,0.0003571737858557452,12.00661486756745,-16.0,0.007154485670811894
SCN-TXL,2019-05-29,9416,16:00,I,May,Wednesday,3.064808076376117e-06,17.343801448235467,-6.0,0.22206562334142632
SCN-TXL,2019-05-30,9411,06:45,O,May,Thursday,0.9984529274233989,-8.0,-39.0,8.211906044053308e-09
SCN-TXL,2019-05-30,9411,06:50,O,May,Thursday,0.9999999995469303,-33.40000000000002,-53.0,6.722178369500398e-12
SCN-TXL,2019-05-30,9411,06:55,O,May,Thursday,0.07234166638256254,8.709154725414031,-16.0,0.006991117883493603
SCN-TXL,2019-05-30,9412,08:50,I,May,Thursday,0.0002784709086035794,16.94597693504825,-7.0,0.29712283179551535
SCN-TXL,2019-05-30,9413,19:00,O,May,Thursday,0.9915389604447361,-7.253731343283587,-37.0,2.1130892785992117e-05
SCN-TXL,2019-05-30,9415,14:10,O,May,Thursday,0.0,24.11647300277803,-5.0,0.28432151069903033
SCN-TXL,2019-05-30,9416,16:00,I,May,Thursday,0.34309295962240416,3.390988788161817,-31.0,5.075427833567403e-07
SCN-TXL,2019-05-31,9411,06:55,O,May,Friday,0.9636781699624101,-5.931817336452838,-20.0,0.001599208849582423
SCN-TXL,2019-05-31,9412,08:50,I,May,Friday,0.8167661873410359,-0.4613797848273222,-19.0,0.012841894924303765
SCN-TXL,2019-05-31,9413,19:00,O,May,Friday,0.9993544259368706,-16.400000000000006,-34.0,0.00010927651668590777
SCN-TXL,2019-05-31,9414,20:50,I,May,Friday,0.9999930965742143,-17.26119402985075,-50.0,4.119082852582778e-11
SCN-TXL,2019-05-31,9415,14:10,O,May,Friday,0.9636781699624101,-5.149838520005986,-19.0,0.0026385005246776227
SCN-TXL,2019-05-31,9416,16:00,I,May,Friday,0.9864218882465329,-6.043455854313173,-27.0,1.8326655246370116e-05
SCN-TXL,2019-06-01,9411,06:35,O,June,Saturday,0.9915236525555553,-8.239598703325825,-23.0,0.00031291436027536257
SCN-TXL,2019-06-01,9411,06:55,O,June,Saturday,0.9999999967370624,-32.40000000000002,-51.0,7.570399862544264e-11
SCN-TXL,2019-06-01,9412,08:25,I,June,Saturday,0.0007115580899186144,20.55731867819904,6.0,0.9447804910752479
SCN-TXL,2019-06-01,9412,08:50,I,June,Saturday,0.9991732839558717,-13.835820895522374,-40.0,4.78885688814934e-06
SCN-TXL,2019-06-02,9413,18:55,O,June,Sunday,0.999346011182691,-17.400000000000006,-35.0,0.0001404485763321084
SCN-TXL,2019-06-02,9413,19:00,O,June,Sunday,0.0,44.48210290373753,19.0,0.9999613744812739
SCN-TXL,2019-06-02,9414,20:50,I,June,Sunday,0.0,43.82173489035095,14.0,0.9997569213783878
SCN-TXL,2019-06-02,9415,14:10,O,June,Sunday,0.007797315608517351,15.56673445114717,1.0,0.7168954210610011
SCN-TXL,2019-06-02,9416,16:00,I,June,Sunday,0.0,36.94393965290157,9.0,0.9912158657439208
SCN-TXL,2019-06-03,9411,06:50,O,June,Monday,0.9970783194094978,-6.600000000000005,-49.0,6.397823382187084e-10
SCN-TXL,2019-06-03,9411,06:55,O,June,Monday,0.8066317948009902,-0.4261018255362643,-14.0,0.020301820416391725
SCN-TXL,2019-06-03,9412,08:50,I,June,Monday,0.0044293931940322,17.290277020335537,0.0,0.7908559982047638
SCN-TXL,2019-06-03,9413,19:00,O,June,Monday,0.18296791547833938,10.03527671134814,-5.0,0.5157745486473448
SCN-TXL,2019-06-03,9414,20:50,I,June,Monday,0.0,14.475692278555446,-18.0,0.004554130348821683
SCN-TXL,2019-06-03,9415,14:10,O,June,Monday,0.04711445728521319,12.577278697496403,-1.0,0.49253197640264934
SCN-TXL,2019-06-03,9416,16:00,I,June,Monday,0.5029163129188708,3.81783576887414,-15.0,0.011036898898076575
