Route,DepDate,FltNum,dtime,Direction,month,dday,SpoilageRisk,Intensity_downweighted,Intensity_full,SpillageRisk
LUX-DUB,2019-06-20,4884,19:30,I,June,Thursday,0.5355870245953985,4.888507692025399,2.0,0.06298958868180193
LUX-DUB,2019-06-21,4883,17:45,O,June,Friday,0.0,39.99999999999999,-20.0,0.06676988682789109
LUX-DUB,2019-06-21,4884,19:30,I,June,Friday,0.24209384303785708,12.0,0.0,0.7581314317510133
LUX-DUB,2019-06-23,4883,18:00,O,June,Sunday,0.9195793464081484,-4.99798812008973,-34.0,0.004055729804012809
LUX-DUB,2019-06-23,4884,19:45,I,June,Sunday,0.0,37.00167143882406,-9.0,0.4262174492581565
LUX-DUB,2019-06-24,4883,17:45,O,June,Monday,0.8005217955959258,-2.842170943040401e-14,-26.0,0.02237513030463867
LUX-DUB,2019-06-24,4884,19:30,I,June,Monday,0.02711658191213419,22.999999999999957,-2.0,0.7060777727530003
LUX-DUB,2019-06-25,4883,17:25,O,June,Tuesday,0.9613073507817914,-5.5,-24.0,0.009553517773513986
LUX-DUB,2019-06-25,4883,17:45,O,June,Tuesday,0.9981389323757416,-18.999999999999986,-44.0,6.979196089340611e-05
LUX-DUB,2019-06-25,4884,19:30,I,June,Tuesday,0.888906950757473,-2.7684561141800543,-7.0,0.008688617554691525
LUX-DUB,2019-06-26,4883,17:45,O,June,Wednesday,0.02443424670214917,11.611940298507477,-29.0,0.004670943055392729
LUX-DUB,2019-06-26,4884,19:30,I,June,Wednesday,0.9114323188476471,-4.999999999999986,-31.0,0.007571651934413559
LUX-DUB,2019-06-27,4883,17:25,O,June,Thursday,0.998208449122713,-13.5,-30.0,0.0005940626904494817
LUX-DUB,2019-06-27,4883,17:45,O,June,Thursday,0.9976100377062811,-17.999999999999986,-39.0,0.0003600506895937716
LUX-DUB,2019-06-27,4884,19:30,I,June,Thursday,0.7988923431748769,1.0,-3.0,0.04843812401177994
LUX-DUB,2019-06-28,4883,17:45,O,June,Friday,0.0,43.99999999999999,-11.0,0.33130434253504926
LUX-DUB,2019-06-28,4884,19:30,I,June,Friday,0.8373499102305015,-1.0000000000000426,-19.0,0.09381499018422879
LUX-DUB,2019-06-29,4882,08:35,I,June,Saturday,0.9986236175219433,-10.999999999999993,-37.0,3.37084899582063e-06
LUX-DUB,2019-06-30,4883,18:00,O,June,Sunday,0.6937185488929237,3.0,-9.0,0.3062814511070755
LUX-DUB,2019-06-30,4884,19:45,I,June,Sunday,0.0,37.001486959104476,-8.0,0.5052763479438045
LUX-DUB,2019-07-01,4883,17:45,O,July,Monday,0.3094185188783019,11.999999999999972,-14.0,0.24769297614841468
LUX-DUB,2019-07-01,4884,19:30,I,July,Monday,0.7344132137047883,1.9999999999999574,-22.0,0.06949447666409037
LUX-DUB,2019-07-02,4883,17:25,O,July,Tuesday,0.8345033089808567,-0.9999999999999929,-18.0,0.06085421309634376
LUX-DUB,2019-07-02,4883,17:45,O,July,Tuesday,0.7653030793382304,1.0000000000000142,-25.0,0.04018168992667481
LUX-DUB,2019-07-02,4884,19:30,I,July,Tuesday,0.558183680570818,4.696398620074632,-2.0,0.11549383777365307
LUX-DUB,2019-07-03,4883,17:45,O,July,Wednesday,0.8377741811338044,-1.9999999999999858,-27.0,0.02527977655266589
LUX-DUB,2019-07-03,4884,19:30,I,July,Wednesday,0.9610947305481059,-8.999999999999986,-34.0,0.004208618053951896
LUX-DUB,2019-07-04,4883,17:25,O,July,Thursday,0.34457348889108924,8.600000000000016,-8.0,0.4360518374329776
LUX-DUB,2019-07-04,4884,19:30,I,July,Thursday,0.9698930168797901,-6.399999999999984,-23.0,0.008071693385101608
LUX-DUB,2019-07-05,4883,17:45,O,July,Friday,0.37299630952895557,10.999999999999972,-8.0,0.46426844758002916
LUX-DUB,2019-07-05,4884,19:30,I,July,Friday,0.5848692328709113,5.999999999999957,-18.0,0.14859940806591676
LUX-DUB,2019-07-06,4881,06:35,O,July,Saturday,0.99917868005336,-14.399999999999991,-31.0,0.00016157823884233036
LUX-DUB,2019-07-07,4883,18:00,O,July,Sunday,0.04858570899334629,21.000000000000014,-4.0,0.655273710165522
LUX-DUB,2019-07-07,4884,19:45,I,July,Sunday,0.0,62.00085469816737,13.0,0.9904913294991471
LUX-DUB,2019-07-08,4883,17:45,O,July,Monday,0.8010309398793509,-2.842170943040401e-14,-24.0,0.04471596815168177
LUX-DUB,2019-07-08,4884,19:30,I,July,Monday,0.5914386004090096,5.999999999999957,-12.0,0.29862600442350296
LUX-DUB,2019-07-09,4883,17:25,O,July,Tuesday,0.8981925882395002,-2.999999999999993,-19.0,0.04518792099827984
LUX-DUB,2019-07-09,4883,17:45,O,July,Tuesday,0.11774565484489943,17.000000000000014,-7.0,0.5147843349568252
LUX-DUB,2019-07-09,4884,19:30,I,July,Tuesday,0.9604459426738947,-6.424629194309489,-11.0,0.006438018024557235
LUX-DUB,2019-07-10,4883,17:45,O,July,Wednesday,0.006606318716796694,28.000000000000014,3.0,0.8751611470234953
LUX-DUB,2019-07-10,4884,19:30,I,July,Wednesday,0.9423152978007457,-6.999999999999986,-32.0,0.009653641067838503
LUX-DUB,2019-07-11,4883,17:25,O,July,Thursday,0.18793703257169603,11.600000000000016,-4.0,0.635835833596031
LUX-DUB,2019-07-11,4884,19:30,I,July,Thursday,0.679758587151047,3.0,-8.0,0.3202414128489526
LUX-DUB,2019-07-12,4883,17:45,O,July,Friday,3.1367446041698708e-06,43.99999999999997,19.0,0.9982467173671615
LUX-DUB,2019-07-12,4884,19:30,I,July,Friday,0.004914837255797829,29.999999999999957,7.0,0.931732934260849
LUX-DUB,2019-07-13,4882,08:35,I,July,Saturday,0.9989513757013855,-14.499999999999979,-32.0,0.00020208017688860824
LUX-DUB,2019-07-14,4883,18:00,O,July,Sunday,0.0035135703054794214,26.0,13.0,0.9978135524860534
LUX-DUB,2019-07-14,4884,19:45,I,July,Sunday,0.0,63.000222643426994,18.0,0.9977137141006119
LUX-DUB,2019-07-15,4883,17:45,O,July,Monday,0.02548763771000563,24.99999999999997,0.0,0.7994277726016417
LUX-DUB,2019-07-15,4884,19:30,I,July,Monday,0.05959949350831,21.999999999999957,-1.0,0.7462084407534458
LUX-DUB,2019-07-16,4883,17:25,O,July,Tuesday,0.8486863859873133,-1.999999999999993,-17.0,0.07964956456465333
LUX-DUB,2019-07-16,4883,17:45,O,July,Tuesday,0.21214281321263445,14.000000000000014,-6.0,0.5547620131688278
LUX-DUB,2019-07-16,4884,19:30,I,July,Tuesday,0.7063865084194599,2.381613387350626,-5.0,0.089417314373192
LUX-DUB,2019-07-17,4883,17:25,O,July,Wednesday,0.8487154955002078,-1.000000000000007,-17.0,0.08520693553194736
LUX-DUB,2019-07-17,4883,17:45,O,July,Wednesday,0.0028607482438791883,31.000000000000014,7.0,0.9355119234296856
LUX-DUB,2019-07-17,4884,19:30,I,July,Wednesday,0.45680924226871134,6.635807445717205,0.0,0.2204680021922153
LUX-DUB,2019-07-18,4883,17:25,O,July,Thursday,0.524771721501824,5.600000000000016,-10.0,0.3410869233486067
LUX-DUB,2019-07-18,4884,19:30,I,July,Thursday,0.3803673711063964,7.600000000000016,-8.0,0.3736353546136617
LUX-DUB,2019-07-19,4883,17:45,O,July,Friday,0.0003009537163427758,36.99999999999997,13.0,0.9844373488486289
LUX-DUB,2019-07-19,4884,19:30,I,July,Friday,0.016995564490508364,26.999999999999957,4.0,0.885873242633382
LUX-DUB,2019-07-21,4883,18:00,O,July,Sunday,0.0032007738675081158,31.000000000000014,7.0,0.9395568997303142
LUX-DUB,2019-07-21,4884,19:45,I,July,Sunday,0.0,52.0,10.0,0.9687692043624001
LUX-DUB,2019-07-22,4883,17:25,O,July,Monday,0.9070752633073511,-3.0,-19.0,0.06478276578512498
LUX-DUB,2019-07-22,4883,17:45,O,July,Monday,0.20933131219932577,14.999999999999972,-8.0,0.48713111288864386
LUX-DUB,2019-07-22,4884,19:30,I,July,Monday,0.5031422525384879,5.0,-1.0,0.4116071106936209
LUX-DUB,2019-07-23,4883,17:25,O,July,Tuesday,0.4815955846136557,6.000000000000007,-10.0,0.3299401589508011
LUX-DUB,2019-07-23,4883,17:45,O,July,Tuesday,0.788276724138142,1.4210854715202004e-14,-23.0,0.07128210785237543
LUX-DUB,2019-07-23,4884,19:30,I,July,Tuesday,0.000758863490512077,24.20165514217335,18.0,0.9689856112424267
LUX-DUB,2019-07-24,4883,17:25,O,July,Wednesday,0.8438461670790313,-1.000000000000007,-16.0,0.10373495685305945
LUX-DUB,2019-07-24,4883,17:45,O,July,Wednesday,0.6264852081350722,4.000000000000014,-19.0,0.1505315804046392
LUX-DUB,2019-07-24,4884,19:30,I,July,Wednesday,2.749860977718297e-06,32.42027582687635,27.0,0.9998000437403584
LUX-DUB,2019-07-25,4883,17:25,O,July,Thursday,0.020811479370496364,19.600000000000016,4.0,0.9306103743783378
LUX-DUB,2019-07-25,4884,19:30,I,July,Thursday,0.6325032373298114,3.6000000000000156,-10.0,0.24772725789990713
LUX-DUB,2019-07-26,4883,17:45,O,July,Friday,7.926005832362418e-05,39.99999999999997,17.0,0.9946915879376473
LUX-DUB,2019-07-26,4884,19:30,I,July,Friday,4.961594318545544e-05,42.99999999999996,20.0,0.9974915210996166
LUX-DUB,2019-07-27,4881,06:35,O,July,Saturday,0.9974368625900359,-13.399999999999991,-29.0,0.0011596982281957269
LUX-DUB,2019-07-27,4882,08:35,I,July,Saturday,0.9966993115108352,-12.499999999999979,-29.0,0.0011596982281957269
LUX-DUB,2019-07-28,4883,18:00,O,July,Sunday,4.593867918666343e-06,45.000000000000014,22.0,0.9989752745180821
LUX-DUB,2019-07-28,4884,19:45,I,July,Sunday,0.0,70.0000873682919,32.0,0.9999911353889193
LUX-DUB,2019-07-29,4883,17:25,O,July,Monday,0.6993973239470539,3.0,-13.0,0.2229922050836417
LUX-DUB,2019-07-29,4883,17:45,O,July,Monday,0.3544869904002883,11.999999999999972,-11.0,0.3747032796417815
LUX-DUB,2019-07-29,4884,19:30,I,July,Monday,0.0006418334615396969,26.531489538425063,17.0,0.9858005185627698
LUX-DUB,2019-07-30,4883,17:25,O,July,Tuesday,0.7908719434375834,0.0,-15.0,0.13690129008615648
LUX-DUB,2019-07-30,4883,17:45,O,July,Tuesday,0.4297945989082786,9.000000000000014,-14.0,0.2999524104306973
LUX-DUB,2019-07-30,4884,19:30,I,July,Tuesday,0.002124543663355653,23.19274569240504,16.0,0.9542935605662264
LUX-DUB,2019-07-31,4883,17:25,O,July,Wednesday,0.3384665176236653,7.999999999999993,-7.0,0.4607083065793185
LUX-DUB,2019-07-31,4883,17:45,O,July,Wednesday,0.4974105542757909,8.000000000000014,-15.0,0.25386693710713404
LUX-DUB,2019-07-31,4884,19:30,I,July,Wednesday,0.1409845255736779,12.871250693783807,5.0,0.6311598511309406
