Route,DepDate,FltNum,dtime,Direction,month,dday,SpoilageRisk,Intensity_downweighted,Intensity_full,SpillageRisk
LUX-VIE,2019-05-19,8853,14:10,O,May,Sunday,0.9999999999997252,-30.400000000000027,-49.0,0.0
LUX-VIE,2019-05-19,8853,14:15,O,May,Sunday,0.9996325080607043,-10.400000000000027,-29.0,7.395793666375994e-08
LUX-VIE,2019-05-19,8853,14:20,O,May,Sunday,1.0,-38.40000000000003,-57.0,0.0
LUX-VIE,2019-05-19,8854,17:50,I,May,Sunday,0.2111583459095886,6.550390664410251,-12.0,0.023391535114046236
LUX-VIE,2019-05-19,8857,17:40,O,May,Sunday,0.996790775787952,-6.0,-12.0,0.0032389530896165253
LUX-VIE,2019-05-19,8858,20:50,I,May,Sunday,0.0,16.95360542486342,-12.0,0.01607896101211226
LUX-VIE,2019-05-20,8851,06:55,O,May,Monday,0.9703458367534777,-4.353949785670515,-23.0,0.00013682493072675328
LUX-VIE,2019-05-20,8852,09:40,I,May,Monday,0.9964352947255011,-8.004084904692093,-31.0,1.2145702588117757e-07
LUX-VIE,2019-05-20,8853,14:10,O,May,Monday,0.999999523801834,-21.40000000000005,-39.0,5.266180824747835e-10
LUX-VIE,2019-05-20,8853,14:15,O,May,Monday,0.999999523801834,-21.40000000000005,-39.0,5.266180824747835e-10
LUX-VIE,2019-05-20,8854,17:50,I,May,Monday,0.9960878982508835,-8.44241949867402,-26.0,3.5667966495900316e-06
LUX-VIE,2019-05-20,8855,10:30,O,May,Monday,0.15309793346291165,6.000000000000014,-20.0,0.0009526501453995806
LUX-VIE,2019-05-20,8856,13:15,I,May,Monday,0.992604564272811,-7.39999999999997,-25.0,3.339112393374588e-05
LUX-VIE,2019-05-20,8857,17:40,O,May,Monday,0.4355278038499893,3.992957746478858,-22.0,7.958041371436408e-05
LUX-VIE,2019-05-20,8858,20:50,I,May,Monday,0.999977653969028,-15.441552780442002,-33.0,6.653119055677337e-09
LUX-VIE,2019-05-21,8851,06:55,O,May,Tuesday,0.6780661473710587,1.14492753623189,-33.0,7.996777828811474e-08
LUX-VIE,2019-05-21,8852,09:40,I,May,Tuesday,0.9999852014848897,-13.957746478873233,-47.0,7.716050021144838e-14
LUX-VIE,2019-05-21,8853,14:10,O,May,Tuesday,0.9999999999947972,-33.40000000000005,-51.0,5.88418203051333e-15
LUX-VIE,2019-05-21,8853,14:15,O,May,Tuesday,0.9999999933107475,-26.40000000000005,-44.0,8.687717212296775e-12
LUX-VIE,2019-05-21,8853,14:20,O,May,Tuesday,0.9999999999947972,-33.42180145258824,-51.0,5.88418203051333e-15
LUX-VIE,2019-05-21,8854,17:50,I,May,Tuesday,0.9895702052665829,-7.400000000000013,-25.0,8.601792515705586e-05
LUX-VIE,2019-05-21,8855,10:30,O,May,Tuesday,0.4122331240890689,3.995513387401914,-27.0,4.810022927292934e-06
LUX-VIE,2019-05-21,8856,13:15,I,May,Tuesday,0.9999989624560174,-19.99999999999998,-38.0,8.31248292421094e-10
LUX-VIE,2019-05-21,8857,17:40,O,May,Tuesday,0.9997265587789139,-12.840579710144965,-35.0,5.38434049568437e-08
LUX-VIE,2019-05-21,8858,20:50,I,May,Tuesday,0.999945625062082,-15.408450704225366,-37.0,9.974331360851352e-09
LUX-VIE,2019-05-22,8851,06:55,O,May,Wednesday,0.9746559796948681,-4.0808282531006626,-31.0,6.293422472047894e-07
LUX-VIE,2019-05-22,8852,09:40,I,May,Wednesday,0.9999979561107175,-15.483743264397503,-48.0,1.8762769116165146e-14
LUX-VIE,2019-05-22,8853,14:10,O,May,Wednesday,0.9969751493656966,-5.000000000000012,-49.0,1.1868284133242923e-13
LUX-VIE,2019-05-22,8853,14:15,O,May,Wednesday,0.8552556215375922,-0.6000000000000121,-45.0,6.721290191080698e-12
LUX-VIE,2019-05-22,8854,17:50,I,May,Wednesday,0.9998497813791761,-13.644509153793322,-36.0,8.893267322562792e-08
