Sched Airport Depart;Sched Airport Arriva;Flight Number;Calendar day;Load Factor;Coupons+YQ in current bookings;Pax total
ARN;LUX;LG-5786;02/04/2017;0,7887;5 665,00 EUR;56 PAX
ARN;LUX;LG-5786;09/04/2017;0,7183;4 392,00 EUR;51 PAX
ARN;LUX;LG-5786;16/04/2017;0,9014;6 009,00 EUR;64 PAX
ARN;LUX;LG-5786;23/04/2017;1,0423;10 797,00 EUR;74 PAX
ARN;LUX;LG-5786;30/04/2017;0,9014;6 902,00 EUR;64 PAX
ARN;LUX;LG-5786;07/05/2017;0,9577;7 634,00 EUR;68 PAX
ARN;LUX;LG-5786;14/05/2017;0,9718;8 038,00 EUR;69 PAX
ARN;LUX;LG-5786;21/05/2017;0,9437;7 323,00 EUR;67 PAX
ARN;LUX;LG-5786;28/05/2017;1,0000;12 369,00 EUR;71 PAX
ARN;LUX;LG-5786;04/06/2017;0,8451;7 185,00 EUR;60 PAX
ARN;LUX;LG-5786;11/06/2017;0,9859;11 277,00 EUR;70 PAX
ARN;LUX;LG-5786;18/06/2017;1,0000;11 473,00 EUR;71 PAX
ARN;LUX;LG-5786;25/06/2017;0,9014;8 373,00 EUR;64 PAX
ARN;LUX;LG-5786;02/07/2017;0,9041;7 532,00 EUR;66 PAX
ARN;LUX;LG-5786;09/07/2017;0,9155;8 258,00 EUR;65 PAX
ARN;LUX;LG-5786;16/07/2017;0,8873;6 832,00 EUR;63 PAX
ARN;LUX;LG-5786;23/07/2017;0,8732;7 347,00 EUR;62 PAX
ARN;LUX;LG-5786;30/07/2017;0,9589;7 086,00 EUR;70 PAX
ARN;LUX;LG-5786;06/08/2017;0,9315;7 089,00 EUR;68 PAX
ARN;LUX;LG-5786;13/08/2017;0,9155;6 185,00 EUR;65 PAX
ARN;LUX;LG-5786;20/08/2017;0,9859;8 296,00 EUR;70 PAX
ARN;LUX;LG-5786;27/08/2017;0,9718;7 829,00 EUR;69 PAX
ARN;LUX;LG-5786;03/09/2017;0,9859;8 691,00 EUR;70 PAX
ARN;LUX;LG-5786;10/09/2017;0,9859;12 122,00 EUR;70 PAX
ARN;LUX;LG-5786;17/09/2017;0,9859;8 324,00 EUR;70 PAX
ARN;LUX;LG-5786;24/09/2017;0,9718;8 662,00 EUR;69 PAX
ARN;LUX;LG-5786;01/10/2017;0,8592;6 939,00 EUR;61 PAX
ARN;LUX;LG-5786;08/10/2017;0,8800;7 815,00 EUR;66 PAX
ARN;LUX;LG-5786;15/10/2017;1,0000;9 621,00 EUR;73 PAX
ARN;LUX;LG-5786;22/10/2017;0,7971;7 213,00 EUR;55 PAX
ARN;LUX;LG-5786;24/12/2017;0,6479;4 973,00 EUR;46 PAX
ARN;LUX;LG-5786;31/12/2017;0,7324;7 372,00 EUR;52 PAX
ARN;LUX;LG-5786;25/03/2018;0,7606;4 607,00 EUR;54 PAX
ARN;LUX;LG-5786;01/04/2018;0,6338;3 471,00 EUR;45 PAX
ARN;LUX;LG-5786;08/04/2018;0,9155;7 341,00 EUR;65 PAX
ARN;LUX;LG-5786;15/04/2018;0,9718;10 840,00 EUR;69 PAX
ARN;LUX;LG-5786;22/04/2018;0,9718;8 299,00 EUR;69 PAX
ARN;LUX;LG-5786;29/04/2018;0,9155;6 265,00 EUR;65 PAX
ARN;LUX;LG-5786;06/05/2018;0,9577;8 038,00 EUR;68 PAX
ARN;LUX;LG-5786;13/05/2018;1,0141;12 794,00 EUR;72 PAX
ARN;LUX;LG-5786;20/05/2018;0,6056;3 453,00 EUR;43 PAX
ARN;LUX;LG-5786;27/05/2018;0,9718;11 510,00 EUR;69 PAX
ARN;LUX;LG-5786;03/06/2018;1,0141;10 454,00 EUR;72 PAX
ARN;LUX;LG-5786;10/06/2018;1,0000;9 797,00 EUR;71 PAX
ARN;LUX;LG-5786;17/06/2018;0,9315;8 756,00 EUR;68 PAX
ARN;LUX;LG-5786;24/06/2018;0,9859;8 960,00 EUR;70 PAX
ARN;LUX;LG-5786;01/07/2018;0,9859;9 288,00 EUR;70 PAX
ARN;LUX;LG-5786;08/07/2018;0,9452;7 955,00 EUR;69 PAX
ARN;LUX;LG-5786;15/07/2018;0,9718;9 711,00 EUR;69 PAX
ARN;LUX;LG-5786;22/07/2018;0,8310;5 858,00 EUR;59 PAX
ARN;LUX;LG-5786;29/07/2018;1,0000;10 455,00 EUR;71 PAX
ARN;LUX;LG-5786;05/08/2018;0,9565;7 611,00 EUR;66 PAX
ARN;LUX;LG-5786;12/08/2018;1,0141;8 573,00 EUR;72 PAX
ARN;LUX;LG-5786;19/08/2018;0,9200;9 087,00 EUR;69 PAX
ARN;LUX;LG-5786;26/08/2018;0,9452;8 333,00 EUR;69 PAX
ARN;LUX;LG-5786;02/09/2018;0,9589;8 546,00 EUR;70 PAX
ARN;LUX;LG-5786;09/09/2018;1,0000;8 705,00 EUR;71 PAX
ARN;LUX;LG-5786;16/09/2018;0,9718;10 361,00 EUR;69 PAX
ARN;LUX;LG-5786;23/09/2018;0,9859;8 406,00 EUR;70 PAX
ARN;LUX;LG-5786;30/09/2018;0,9718;8 062,00 EUR;69 PAX
ARN;LUX;LG-5786;07/10/2018;0,6620;6 043,00 EUR;47 PAX
ARN;LUX;LG-5786;14/10/2018;0,9296;9 791,00 EUR;66 PAX
ARN;LUX;LG-5786;21/10/2018;0,7606;6 432,00 EUR;54 PAX
ARN;LUX;LG-5788;01/04/2017;0,2394;1 723,00 EUR;17 PAX
ARN;LUX;LG-5788;08/04/2017;0,5915;4 519,00 EUR;42 PAX
ARN;LUX;LG-5788;15/04/2017;0,6620;4 215,00 EUR;47 PAX
ARN;LUX;LG-5788;22/04/2017;0,8873;8 492,00 EUR;63 PAX
ARN;LUX;LG-5788;29/04/2017;0,7183;4 891,00 EUR;51 PAX
ARN;LUX;LG-5788;06/05/2017;0,2676;2 005,00 EUR;19 PAX
ARN;LUX;LG-5788;13/05/2017;0,3239;2 061,00 EUR;23 PAX
ARN;LUX;LG-5788;20/05/2017;0,4648;3 713,00 EUR;33 PAX
ARN;LUX;LG-5788;27/05/2017;0,6761;5 030,00 EUR;48 PAX
ARN;LUX;LG-5788;03/06/2017;0,9589;6 922,00 EUR;70 PAX
ARN;LUX;LG-5788;10/06/2017;0,9577;9 876,00 EUR;68 PAX
ARN;LUX;LG-5788;17/06/2017;0,8873;7 127,00 EUR;63 PAX
ARN;LUX;LG-5788;24/06/2017;0,7183;5 194,00 EUR;51 PAX
ARN;LUX;LG-5788;01/07/2017;0,9014;7 017,00 EUR;64 PAX
ARN;LUX;LG-5788;08/07/2017;0,5915;4 687,00 EUR;42 PAX
ARN;LUX;LG-5788;22/07/2017;0,5915;3 898,00 EUR;42 PAX
ARN;LUX;LG-5788;29/07/2017;0,8873;8 941,00 EUR;63 PAX
ARN;LUX;LG-5788;05/08/2017;0,8451;5 861,00 EUR;60 PAX
ARN;LUX;LG-5788;12/08/2017;0,7714;5 225,00 EUR;54 PAX
ARN;LUX;LG-5788;19/08/2017;0,9296;7 416,00 EUR;66 PAX
ARN;LUX;LG-5788;26/08/2017;0,8592;7 070,00 EUR;61 PAX
ARN;LUX;LG-5788;02/09/2017;0,9296;7 588,00 EUR;66 PAX
ARN;LUX;LG-5788;09/09/2017;0,4507;2 692,00 EUR;32 PAX
ARN;LUX;LG-5788;16/09/2017;0,4648;3 823,00 EUR;33 PAX
ARN;LUX;LG-5788;23/09/2017;0,4789;3 647,00 EUR;34 PAX
ARN;LUX;LG-5788;30/09/2017;0,4085;3 011,00 EUR;29 PAX
ARN;LUX;LG-5788;07/10/2017;0,4789;3 465,00 EUR;34 PAX
ARN;LUX;LG-5788;14/10/2017;0,4789;3 759,00 EUR;34 PAX
ARN;LUX;LG-5788;21/10/2017;0,2254;2 645,00 EUR;16 PAX
ARN;LUX;LG-5788;28/10/2017;0,6761;5 464,00 EUR;48 PAX
ARN;LUX;LG-5788;26/03/2018;0,4648;3 933,00 EUR;33 PAX
ARN;LUX;LG-5788;27/03/2018;0,4225;3 105,00 EUR;30 PAX
ARN;LUX;LG-5788;28/03/2018;0,6620;4 663,00 EUR;47 PAX
ARN;LUX;LG-5788;29/03/2018;0,9589;8 231,00 EUR;70 PAX
ARN;LUX;LG-5788;30/03/2018;0,9577;8 271,00 EUR;68 PAX
ARN;LUX;LG-5788;31/03/2018;0,5352;3 617,00 EUR;38 PAX
ARN;LUX;LG-5788;02/04/2018;0,8904;6 795,00 EUR;65 PAX
ARN;LUX;LG-5788;03/04/2018;0,7971;5 514,00 EUR;55 PAX
ARN;LUX;LG-5788;04/04/2018;0,5915;3 721,00 EUR;42 PAX
ARN;LUX;LG-5788;05/04/2018;0,6761;4 237,00 EUR;48 PAX
ARN;LUX;LG-5788;06/04/2018;0,8732;6 655,00 EUR;62 PAX
ARN;LUX;LG-5788;07/04/2018;0,8451;6 452,00 EUR;60 PAX
ARN;LUX;LG-5788;09/04/2018;0,7183;6 085,00 EUR;51 PAX
ARN;LUX;LG-5788;10/04/2018;0,8169;6 472,00 EUR;58 PAX
ARN;LUX;LG-5788;11/04/2018;0,7183;5 467,00 EUR;51 PAX
ARN;LUX;LG-5788;12/04/2018;0,9589;8 693,00 EUR;70 PAX
ARN;LUX;LG-5788;13/04/2018;0,8592;9 149,00 EUR;61 PAX
ARN;LUX;LG-5788;14/04/2018;0,9859;13 865,00 EUR;70 PAX
ARN;LUX;LG-5788;16/04/2018;0,8873;6 834,00 EUR;63 PAX
ARN;LUX;LG-5788;17/04/2018;0,6761;6 212,00 EUR;48 PAX
ARN;LUX;LG-5788;18/04/2018;0,5211;5 069,00 EUR;37 PAX
ARN;LUX;LG-5788;19/04/2018;0,8696;7 981,00 EUR;60 PAX
ARN;LUX;LG-5788;20/04/2018;0,6901;5 652,00 EUR;49 PAX
ARN;LUX;LG-5788;21/04/2018;0,4928;2 795,00 EUR;34 PAX
ARN;LUX;LG-5788;23/04/2018;0,7324;5 923,00 EUR;52 PAX
ARN;LUX;LG-5788;24/04/2018;0,4507;4 210,00 EUR;32 PAX
ARN;LUX;LG-5788;25/04/2018;0,7324;5 600,00 EUR;52 PAX
ARN;LUX;LG-5788;26/04/2018;0,9296;6 848,00 EUR;66 PAX
ARN;LUX;LG-5788;27/04/2018;0,9178;7 843,00 EUR;67 PAX
ARN;LUX;LG-5788;28/04/2018;0,9333;9 081,00 EUR;70 PAX
ARN;LUX;LG-5788;30/04/2018;0,5352;3 618,00 EUR;38 PAX
ARN;LUX;LG-5788;01/05/2018;0,8310;6 321,00 EUR;59 PAX
ARN;LUX;LG-5788;02/05/2018;0,9155;7 919,00 EUR;65 PAX
ARN;LUX;LG-5788;03/05/2018;0,5352;3 172,00 EUR;38 PAX
ARN;LUX;LG-5788;04/05/2018;0,8310;5 875,00 EUR;59 PAX
ARN;LUX;LG-5788;05/05/2018;0,8873;5 980,00 EUR;63 PAX
ARN;LUX;LG-5788;07/05/2018;0,5915;4 331,00 EUR;42 PAX
ARN;LUX;LG-5788;08/05/2018;0,8732;5 080,00 EUR;62 PAX
ARN;LUX;LG-5788;09/05/2018;0,8904;6 427,00 EUR;65 PAX
ARN;LUX;LG-5788;10/05/2018;0,9452;8 400,00 EUR;69 PAX
ARN;LUX;LG-5788;11/05/2018;0,7746;4 081,00 EUR;55 PAX
ARN;LUX;LG-5788;12/05/2018;0,6479;4 743,00 EUR;46 PAX
ARN;LUX;LG-5788;14/05/2018;1,0000;9 703,00 EUR;71 PAX
ARN;LUX;LG-5788;16/05/2018;0,8732;5 862,00 EUR;62 PAX
ARN;LUX;LG-5788;17/05/2018;0,9155;5 730,00 EUR;65 PAX
ARN;LUX;LG-5788;18/05/2018;0,9577;8 600,00 EUR;68 PAX
ARN;LUX;LG-5788;19/05/2018;0,6479;3 447,00 EUR;46 PAX
ARN;LUX;LG-5788;21/05/2018;0,8592;6 552,00 EUR;61 PAX
ARN;LUX;LG-5788;22/05/2018;0,9577;7 614,00 EUR;68 PAX
ARN;LUX;LG-5788;24/05/2018;0,9155;6 840,00 EUR;65 PAX
ARN;LUX;LG-5788;25/05/2018;0,9437;9 337,00 EUR;67 PAX
ARN;LUX;LG-5788;26/05/2018;1,0000;11 703,00 EUR;71 PAX
ARN;LUX;LG-5788;28/05/2018;0,9437;7 543,00 EUR;67 PAX
ARN;LUX;LG-5788;29/05/2018;0,9155;5 643,00 EUR;65 PAX
ARN;LUX;LG-5788;30/05/2018;0,9577;6 213,00 EUR;68 PAX
ARN;LUX;LG-5788;31/05/2018;0,9014;5 578,00 EUR;64 PAX
ARN;LUX;LG-5788;01/06/2018;0,8451;5 553,00 EUR;60 PAX
ARN;LUX;LG-5788;02/06/2018;0,8732;6 822,00 EUR;62 PAX
ARN;LUX;LG-5788;04/06/2018;0,9296;9 197,00 EUR;66 PAX
ARN;LUX;LG-5788;05/06/2018;0,9577;7 352,00 EUR;68 PAX
ARN;LUX;LG-5788;06/06/2018;0,9577;7 506,00 EUR;68 PAX
ARN;LUX;LG-5788;07/06/2018;0,5070;2 702,00 EUR;36 PAX
ARN;LUX;LG-5788;08/06/2018;0,7324;5 055,00 EUR;52 PAX
ARN;LUX;LG-5788;09/06/2018;0,7324;4 811,00 EUR;52 PAX
ARN;LUX;LG-5788;11/06/2018;0,9859;10 176,00 EUR;70 PAX
ARN;LUX;LG-5788;12/06/2018;0,8873;6 546,00 EUR;63 PAX
ARN;LUX;LG-5788;13/06/2018;0,7324;4 673,00 EUR;52 PAX
ARN;LUX;LG-5788;14/06/2018;0,9726;8 404,00 EUR;71 PAX
ARN;LUX;LG-5788;15/06/2018;0,9437;7 733,00 EUR;67 PAX
ARN;LUX;LG-5788;16/06/2018;0,7887;5 212,00 EUR;56 PAX
ARN;LUX;LG-5788;18/06/2018;0,9577;9 425,00 EUR;68 PAX
ARN;LUX;LG-5788;19/06/2018;0,9710;7 789,00 EUR;67 PAX
ARN;LUX;LG-5788;20/06/2018;0,9577;7 887,00 EUR;68 PAX
ARN;LUX;LG-5788;21/06/2018;0,9859;8 929,00 EUR;70 PAX
ARN;LUX;LG-5788;22/06/2018;0,9437;8 537,00 EUR;67 PAX
ARN;LUX;LG-5788;23/06/2018;0,8451;6 504,00 EUR;60 PAX
ARN;LUX;LG-5788;25/06/2018;1,0141;9 627,00 EUR;72 PAX
ARN;LUX;LG-5788;26/06/2018;1,0000;8 001,00 EUR;71 PAX
ARN;LUX;LG-5788;27/06/2018;0,7945;5 952,00 EUR;58 PAX
ARN;LUX;LG-5788;28/06/2018;0,9014;7 865,00 EUR;64 PAX
ARN;LUX;LG-5788;29/06/2018;0,9155;7 028,00 EUR;65 PAX
ARN;LUX;LG-5788;30/06/2018;0,8800;6 916,00 EUR;66 PAX
ARN;LUX;LG-5788;02/07/2018;0,9577;7 635,00 EUR;68 PAX
ARN;LUX;LG-5788;03/07/2018;0,9577;7 687,00 EUR;68 PAX
ARN;LUX;LG-5788;04/07/2018;0,5915;3 301,00 EUR;42 PAX
ARN;LUX;LG-5788;05/07/2018;0,7887;5 343,00 EUR;56 PAX
ARN;LUX;LG-5788;06/07/2018;0,9155;6 314,00 EUR;65 PAX
ARN;LUX;LG-5788;07/07/2018;0,8732;6 037,00 EUR;62 PAX
ARN;LUX;LG-5788;09/07/2018;0,9589;8 167,00 EUR;70 PAX
ARN;LUX;LG-5788;10/07/2018;0,7324;5 205,00 EUR;52 PAX
ARN;LUX;LG-5788;11/07/2018;0,7183;4 488,00 EUR;51 PAX
ARN;LUX;LG-5788;12/07/2018;0,7606;4 326,00 EUR;54 PAX
ARN;LUX;LG-5788;13/07/2018;0,7606;5 131,00 EUR;54 PAX
ARN;LUX;LG-5788;14/07/2018;0,7887;5 431,00 EUR;56 PAX
ARN;LUX;LG-5788;16/07/2018;1,0000;8 301,00 EUR;73 PAX
ARN;LUX;LG-5788;17/07/2018;0,8169;5 256,00 EUR;58 PAX
ARN;LUX;LG-5788;18/07/2018;0,6338;4 072,00 EUR;45 PAX
ARN;LUX;LG-5788;19/07/2018;0,7606;4 359,00 EUR;54 PAX
ARN;LUX;LG-5788;20/07/2018;0,8169;5 379,00 EUR;58 PAX
ARN;LUX;LG-5788;21/07/2018;0,8310;6 471,00 EUR;59 PAX
ARN;LUX;LG-5788;23/07/2018;0,8028;5 561,00 EUR;57 PAX
ARN;LUX;LG-5788;24/07/2018;0,8169;5 457,00 EUR;58 PAX
ARN;LUX;LG-5788;25/07/2018;0,8028;5 560,00 EUR;57 PAX
ARN;LUX;LG-5788;26/07/2018;0,8873;6 798,00 EUR;63 PAX
ARN;LUX;LG-5788;27/07/2018;0,8732;5 654,00 EUR;62 PAX
ARN;LUX;LG-5788;28/07/2018;0,8767;7 145,00 EUR;64 PAX
ARN;LUX;LG-5788;30/07/2018;0,9333;7 855,00 EUR;70 PAX
ARN;LUX;LG-5788;31/07/2018;0,9014;5 822,00 EUR;64 PAX
ARN;LUX;LG-5788;01/08/2018;0,8451;6 036,00 EUR;60 PAX
ARN;LUX;LG-5788;02/08/2018;0,6761;4 173,00 EUR;48 PAX
ARN;LUX;LG-5788;03/08/2018;0,6479;4 083,00 EUR;46 PAX
ARN;LUX;LG-5788;04/08/2018;0,9155;7 658,00 EUR;65 PAX
ARN;LUX;LG-5788;06/08/2018;0,7887;5 978,00 EUR;56 PAX
ARN;LUX;LG-5788;07/08/2018;0,4930;3 157,00 EUR;35 PAX
ARN;LUX;LG-5788;08/08/2018;0,6338;3 168,00 EUR;45 PAX
ARN;LUX;LG-5788;09/08/2018;0,6901;4 883,00 EUR;49 PAX
ARN;LUX;LG-5788;10/08/2018;0,9014;8 001,00 EUR;64 PAX
ARN;LUX;LG-5788;11/08/2018;0,9437;6 508,00 EUR;67 PAX
ARN;LUX;LG-5788;13/08/2018;0,9014;7 072,00 EUR;64 PAX
ARN;LUX;LG-5788;14/08/2018;0,9155;6 789,00 EUR;65 PAX
ARN;LUX;LG-5788;15/08/2018;0,8451;6 309,00 EUR;60 PAX
ARN;LUX;LG-5788;16/08/2018;0,8592;6 312,00 EUR;61 PAX
ARN;LUX;LG-5788;17/08/2018;0,8592;6 277,00 EUR;61 PAX
ARN;LUX;LG-5788;18/08/2018;0,8592;6 304,00 EUR;61 PAX
ARN;LUX;LG-5788;20/08/2018;1,0000;7 975,00 EUR;71 PAX
ARN;LUX;LG-5788;21/08/2018;0,9296;6 755,00 EUR;66 PAX
ARN;LUX;LG-5788;22/08/2018;0,7465;4 694,00 EUR;53 PAX
ARN;LUX;LG-5788;23/08/2018;0,7746;4 846,00 EUR;55 PAX
ARN;LUX;LG-5788;24/08/2018;0,8451;7 590,00 EUR;60 PAX
ARN;LUX;LG-5788;25/08/2018;0,9014;7 238,00 EUR;64 PAX
ARN;LUX;LG-5788;27/08/2018;0,9041;8 239,00 EUR;66 PAX
ARN;LUX;LG-5788;28/08/2018;0,9014;7 795,00 EUR;64 PAX
ARN;LUX;LG-5788;30/08/2018;0,9178;6 734,00 EUR;67 PAX
ARN;LUX;LG-5788;31/08/2018;0,8028;5 807,00 EUR;57 PAX
ARN;LUX;LG-5788;01/09/2018;0,7606;5 260,00 EUR;54 PAX
ARN;LUX;LG-5788;03/09/2018;0,9718;8 854,00 EUR;69 PAX
ARN;LUX;LG-5788;04/09/2018;0,8310;6 830,00 EUR;59 PAX
ARN;LUX;LG-5788;06/09/2018;0,7324;4 520,00 EUR;52 PAX
ARN;LUX;LG-5788;07/09/2018;0,7887;5 985,00 EUR;56 PAX
ARN;LUX;LG-5788;08/09/2018;0,8592;6 733,00 EUR;61 PAX
ARN;LUX;LG-5788;11/09/2018;0,7042;5 892,00 EUR;50 PAX
ARN;LUX;LG-5788;12/09/2018;0,6620;5 220,00 EUR;47 PAX
ARN;LUX;LG-5788;13/09/2018;0,7465;5 842,00 EUR;53 PAX
ARN;LUX;LG-5788;14/09/2018;1,0290;10 899,00 EUR;71 PAX
ARN;LUX;LG-5788;15/09/2018;0,6338;5 476,00 EUR;45 PAX
ARN;LUX;LG-5788;19/09/2018;0,8873;6 806,00 EUR;63 PAX
ARN;LUX;LG-5788;21/09/2018;0,9155;7 825,00 EUR;65 PAX
ARN;LUX;LG-5788;22/09/2018;0,3662;2 755,00 EUR;26 PAX
ARN;LUX;LG-5788;26/09/2018;1,0000;9 220,00 EUR;73 PAX
ARN;LUX;LG-5788;27/09/2018;0,8310;6 026,00 EUR;59 PAX
ARN;LUX;LG-5788;28/09/2018;0,7324;5 106,00 EUR;52 PAX
ARN;LUX;LG-5788;29/09/2018;0,5915;5 368,00 EUR;42 PAX
ARN;LUX;LG-5788;01/10/2018;0,8841;9 901,00 EUR;61 PAX
ARN;LUX;LG-5788;02/10/2018;0,5873;6 191,00 EUR;37 PAX
ARN;LUX;LG-5788;03/10/2018;0,6761;5 054,00 EUR;48 PAX
ARN;LUX;LG-5788;04/10/2018;0,8873;9 005,00 EUR;63 PAX
ARN;LUX;LG-5788;05/10/2018;0,7606;6 036,00 EUR;54 PAX
ARN;LUX;LG-5788;08/10/2018;0,8873;9 441,00 EUR;63 PAX
ARN;LUX;LG-5788;11/10/2018;0,8028;6 178,00 EUR;57 PAX
ARN;LUX;LG-5788;12/10/2018;0,8873;7 609,00 EUR;63 PAX
ARN;LUX;LG-5788;16/10/2018;0,6197;6 001,00 EUR;44 PAX
ARN;LUX;LG-5788;19/10/2018;0,8169;6 759,00 EUR;58 PAX
ARN;LUX;LG-5788;23/10/2018;0,4366;3 124,00 EUR;31 PAX
ARN;LUX;LG-5788;25/10/2018;0,6338;4 956,00 EUR;45 PAX
ARN;LUX;LG-5788;26/10/2018;0,6197;4 840,00 EUR;44 PAX
ARN;LUX;LG-5788;27/10/2018;0,5493;6 017,00 EUR;39 PAX
BCN;LUX;LG-3582;09/04/2017;0,7671;4 478,00 EUR;56 PAX
BCN;LUX;LG-3592;02/01/2017;0,9605;11 735,00 EUR;73 PAX
BCN;LUX;LG-3592;03/01/2017;0,9342;8 584,00 EUR;71 PAX
BCN;LUX;LG-3592;04/01/2017;1,0263;7 639,00 EUR;78 PAX
BCN;LUX;LG-3592;05/01/2017;0,9868;8 501,00 EUR;75 PAX
BCN;LUX;LG-3592;06/01/2017;0,9868;9 566,00 EUR;75 PAX
BCN;LUX;LG-3592;07/01/2017;0,9737;11 109,00 EUR;74 PAX
BCN;LUX;LG-3592;09/01/2017;0,9868;7 044,00 EUR;75 PAX
BCN;LUX;LG-3592;10/01/2017;0,7368;4 774,00 EUR;56 PAX
BCN;LUX;LG-3592;11/01/2017;0,5658;4 640,00 EUR;43 PAX
BCN;LUX;LG-3592;12/01/2017;0,7895;3 795,00 EUR;60 PAX
BCN;LUX;LG-3592;13/01/2017;0,5526;3 212,00 EUR;42 PAX
BCN;LUX;LG-3592;16/01/2017;0,5789;3 682,00 EUR;44 PAX
BCN;LUX;LG-3592;17/01/2017;0,3026;3 040,00 EUR;23 PAX
BCN;LUX;LG-3592;18/01/2017;0,4342;2 986,00 EUR;33 PAX
BCN;LUX;LG-3592;19/01/2017;0,4737;3 026,00 EUR;36 PAX
BCN;LUX;LG-3592;20/01/2017;0,6053;3 945,00 EUR;46 PAX
BCN;LUX;LG-3592;23/01/2017;0,3947;2 977,00 EUR;30 PAX
BCN;LUX;LG-3592;24/01/2017;0,3289;2 160,00 EUR;25 PAX
BCN;LUX;LG-3592;25/01/2017;0,4079;2 479,00 EUR;31 PAX
BCN;LUX;LG-3592;26/01/2017;0,2500;1 593,00 EUR;19 PAX
BCN;LUX;LG-3592;27/01/2017;0,5789;3 469,00 EUR;44 PAX
BCN;LUX;LG-3592;30/01/2017;0,4868;3 585,00 EUR;37 PAX
BCN;LUX;LG-3592;31/01/2017;0,3816;2 457,00 EUR;29 PAX
BCN;LUX;LG-3592;01/02/2017;0,2763;2 134,00 EUR;21 PAX
BCN;LUX;LG-3592;02/02/2017;0,3026;2 013,00 EUR;23 PAX
BCN;LUX;LG-3592;03/02/2017;0,6579;4 624,00 EUR;50 PAX
BCN;LUX;LG-3592;06/02/2017;0,5132;3 624,00 EUR;39 PAX
BCN;LUX;LG-3592;07/02/2017;0,4342;3 585,00 EUR;33 PAX
BCN;LUX;LG-3592;08/02/2017;0,8684;10 869,00 EUR;66 PAX
BCN;LUX;LG-3592;09/02/2017;0,3816;3 220,00 EUR;29 PAX
BCN;LUX;LG-3592;10/02/2017;0,5789;4 492,00 EUR;44 PAX
BCN;LUX;LG-3592;13/02/2017;0,7105;5 251,00 EUR;54 PAX
BCN;LUX;LG-3592;14/02/2017;0,2895;2 199,00 EUR;22 PAX
BCN;LUX;LG-3592;15/02/2017;0,6842;6 172,00 EUR;52 PAX
BCN;LUX;LG-3592;16/02/2017;0,2111;2 673,00 EUR;38 PAX
BCN;LUX;LG-3592;17/02/2017;0,6711;5 639,00 EUR;51 PAX
BCN;LUX;LG-3592;18/02/2017;0,7237;4 819,00 EUR;55 PAX
BCN;LUX;LG-3592;20/02/2017;0,8026;5 790,00 EUR;61 PAX
BCN;LUX;LG-3592;21/02/2017;0,5395;3 853,00 EUR;41 PAX
BCN;LUX;LG-3592;22/02/2017;0,7632;6 329,00 EUR;58 PAX
BCN;LUX;LG-3592;23/02/2017;1,0000;6 936,00 EUR;76 PAX
BCN;LUX;LG-3592;24/02/2017;1,0000;9 053,00 EUR;76 PAX
BCN;LUX;LG-3592;25/02/2017;0,9474;12 231,00 EUR;72 PAX
BCN;LUX;LG-3592;27/02/2017;0,9211;6 421,00 EUR;70 PAX
BCN;LUX;LG-3592;28/02/2017;0,9211;7 375,00 EUR;70 PAX
BCN;LUX;LG-3592;01/03/2017;0,9726;7 647,00 EUR;71 PAX
BCN;LUX;LG-3592;02/03/2017;0,9275;11 463,00 EUR;64 PAX
BCN;LUX;LG-3592;03/03/2017;0,7465;7 598,00 EUR;53 PAX
BCN;LUX;LG-3592;06/03/2017;0,8904;6 720,00 EUR;65 PAX
BCN;LUX;LG-3592;07/03/2017;0,8767;5 322,00 EUR;64 PAX
BCN;LUX;LG-3592;08/03/2017;0,5753;3 810,00 EUR;42 PAX
BCN;LUX;LG-3592;09/03/2017;0,9863;10 236,00 EUR;72 PAX
BCN;LUX;LG-3592;10/03/2017;1,0000;6 955,00 EUR;73 PAX
BCN;LUX;LG-3592;13/03/2017;0,8219;7 127,00 EUR;60 PAX
BCN;LUX;LG-3592;14/03/2017;0,7465;4 295,00 EUR;53 PAX
BCN;LUX;LG-3592;15/03/2017;0,5753;3 599,00 EUR;42 PAX
BCN;LUX;LG-3592;16/03/2017;0,5890;4 306,00 EUR;43 PAX
BCN;LUX;LG-3592;17/03/2017;0,9452;6 692,00 EUR;69 PAX
BCN;LUX;LG-3592;20/03/2017;1,0274;7 408,00 EUR;75 PAX
BCN;LUX;LG-3592;21/03/2017;0,8873;6 242,00 EUR;63 PAX
BCN;LUX;LG-3592;22/03/2017;0,6164;4 087,00 EUR;45 PAX
BCN;LUX;LG-3592;23/03/2017;0,5753;3 396,00 EUR;42 PAX
BCN;LUX;LG-3592;24/03/2017;0,9452;5 930,00 EUR;69 PAX
BCN;LUX;LG-3592;27/03/2017;0,9589;7 879,00 EUR;70 PAX
BCN;LUX;LG-3592;28/03/2017;0,7887;4 834,00 EUR;56 PAX
BCN;LUX;LG-3592;29/03/2017;0,5753;3 536,00 EUR;42 PAX
BCN;LUX;LG-3592;30/03/2017;0,6761;4 492,00 EUR;48 PAX
BCN;LUX;LG-3592;31/03/2017;0,9452;5 604,00 EUR;69 PAX
BCN;LUX;LG-3592;01/04/2017;0,6338;3 370,00 EUR;45 PAX
BCN;LUX;LG-3592;03/04/2017;0,9863;9 319,00 EUR;72 PAX
BCN;LUX;LG-3592;04/04/2017;0,6761;4 289,00 EUR;48 PAX
