;;;;;;;;;;;;;;;;; 2 317 792 ;;;; 18 771 ;;;
key;Departure Date;Flight Number;Day_of_week;Sum_ASK;Sum_RPK;Sum_Revenues;Load factor;Yield;RASK;Month;SEASON;leg;Percentile_RASK_target;type;uplift_population;New Revenue;Rev Upside;;New RPK;RPK Upside;PAX Upside;Stage Length;;
LG-3838_Tue_H;12/09/2017;LG-3838;Tue;213864;143849;12717;0,672619048;8,840520268;5,946302323;9;H;MAD;6,897926635;NONE;NO;;;;;;;1273;;
LG-3838_Wed_H;13/09/2017;LG-3838;Wed;168036;105659;9181;0,628787879;8,689273985;5,463710157;9;H;MAD;6,945325441;NONE;NO;;;;;;;1273;;
LG-3838_Thu_H;14/09/2017;LG-3838;Thu;168036;94202;8175;0,560606061;8,678159699;4,865028922;9;H;MAD;6,648070755;NONE;NO;;;;;;;1273;;
LG-3838_Fri_H;15/09/2017;LG-3838;Fri;168036;101840;7843;0,606060606;7,701296151;4,667452213;9;H;MAD;6,354331939;NONE;NO;;;;;;;1273;;
LG-3838_Sun_H;17/09/2017;LG-3838;Sun;168036;157852;16668;0,939393939;10,55925804;9,919303006;9;H;MAD;9,902614036;NONE;NO;;;;;;;1273;;
LG-3838_Mon_H;18/09/2017;LG-3838;Mon;168036;140030;13507;0,833333333;9,645790188;8,03815849;9;H;MAD;8,770830164;NONE;NO;;;;;;;1273;;
LG-3838_Wed_H;20/09/2017;LG-3838;Wed;168036;68742;9177;0,409090909;13,34991708;5,461329715;9;H;MAD;6,945325441;NONE;NO;;;;;;;1273;;
LG-3838_Fri_H;22/09/2017;LG-3838;Fri;168036;122208;10886;0,727272727;8,907763813;6,478373682;9;H;MAD;6,354331939;NONE;NO;;;;;;;1273;;
LG-3838_Mon_H;25/09/2017;LG-3838;Mon;168036;157852;16272;0,939393939;10,30839014;9,68363922;9;H;MAD;8,770830164;NONE;NO;;;;;;;1273;;
LG-3838_Tue_H;26/09/2017;LG-3838;Tue;168036;66196;10384;0,393939394;15,68674844;6,179628175;9;H;MAD;6,897926635;NONE;NO;;;;;;;1273;;
LG-3838_Thu_H;28/09/2017;LG-3838;Thu;160398;92929;9904;0,579365079;10,65759881;6,174640582;9;H;MAD;6,648070755;NONE;NO;;;;;;;1273;;
LG-3838_Fri_H;29/09/2017;LG-3838;Fri;160398;91656;7744;0,571428571;8,448983154;4,827990374;9;H;MAD;6,354331939;NONE;NO;;;;;;;1273;;
LG-3838_Sun_H;01/10/2017;LG-3838;Sun;168036;150214;13069;0,893939394;8,700254304;7,77750006;10;H;MAD;9,902614036;NONE;NO;;;;;;;1273;;
LG-3838_Mon_H;02/10/2017;LG-3838;Mon;168036;105659;7177;0,628787879;6,792606404;4,271108572;10;H;MAD;8,770830164;NONE;NO;;;;;;;1273;;
LG-3838_Tue_H;03/10/2017;LG-3838;Tue;168036;104386;11768;0,621212121;11,27354243;7,003261206;10;H;MAD;6,897926635;NONE;NO;;;;;;;1273;;
LG-3838_Wed_H;04/10/2017;LG-3838;Wed;168036;73834;10918;0,439393939;14,7872254;6,49741722;10;H;MAD;6,945325441;NONE;NO;;;;;;;1273;;
LG-3838_Thu_H;05/10/2017;LG-3838;Thu;168036;86564;7655;0,515151515;8,843168061;4,555571425;10;H;MAD;6,648070755;NONE;NO;;;;;;;1273;;
LG-3838_Fri_H;06/10/2017;LG-3838;Fri;168036;122208;9934;0,727272727;8,128764074;5,911828418;10;H;MAD;6,354331939;NONE;NO;;;;;;;1273;;
LG-3838_Sun_H;08/10/2017;LG-3838;Sun;175674;137484;14933;0,782608696;10,86162753;8,500404158;10;H;MAD;9,902614036;NONE;NO;;;;;;;1273;;
LG-3838_Mon_H;09/10/2017;LG-3838;Mon;168036;128573;12567;0,765151515;9,774213871;7,478754553;10;H;MAD;8,770830164;NONE;NO;;;;;;;1273;;
LG-3838_Tue_H;10/10/2017;LG-3838;Tue;229140;138757;19096;0,605555556;13,76218857;8,333769748;10;H;MAD;6,897926635;NONE;NO;;;;;;;1273;;
LG-3838_Wed_H;11/10/2017;LG-3838;Wed;175674;173128;23613;0,985507246;13,63904163;13,44137436;10;H;MAD;6,945325441;NONE;NO;;;;;;;1273;;
LG-3838_Thu_H;12/10/2017;LG-3838;Thu;213864;94202;9787;0,44047619;10,38937602;4,576272771;10;H;MAD;6,648070755;NONE;NO;;;;;;;1273;;
LG-3838_Fri_H;13/10/2017;LG-3838;Fri;152760;59831;2961;0,391666667;4,948939513;1,938334643;10;H;MAD;6,354331939;NONE;NO;;;;;;;1273;;
LG-3838_Sun_H;15/10/2017;LG-3838;Sun;179493;143849;12266;0,80141844;8,526997059;6,833692679;10;H;MAD;9,902614036;NONE;NO;;;;;;;1273;;
LG-3838_Mon_H;16/10/2017;LG-3838;Mon;168036;132392;13020;0,787878788;9,834431083;7,748339642;10;H;MAD;8,770830164;NONE;NO;;;;;;;1273;;
LG-3838_Tue_H;17/10/2017;LG-3838;Tue;168036;91656;11414;0,545454545;12,45308545;6,792592064;10;H;MAD;6,897926635;NONE;NO;;;;;;;1273;;
LG-3838_Wed_H;18/10/2017;LG-3838;Wed;168036;112024;12958;0,666666667;11,56716418;7,711442786;10;H;MAD;6,945325441;NONE;NO;;;;;;;1273;;
LG-3838_Thu_H;19/10/2017;LG-3838;Thu;175674;108205;12627;0,615942029;11,6695162;7,187745483;10;H;MAD;6,648070755;NONE;NO;;;;;;;1273;;
LG-3838_Fri_H;20/10/2017;LG-3838;Fri;168036;119662;8886;0,712121212;7,425916331;5,288152539;10;H;MAD;6,354331939;NONE;NO;;;;;;;1273;;
LG-3838_Sun_H;22/10/2017;LG-3838;Sun;179493;148941;16097;0,829787234;10,80763524;8,968037751;10;H;MAD;9,902614036;NONE;NO;;;;;;;1273;;
LG-3838_Mon_H;23/10/2017;LG-3838;Mon;213864;119662;12198;0,55952381;10,19371229;5,703624733;10;H;MAD;8,770830164;NONE;NO;;;;;;;1273;;
LG-3838_Tue_H;24/10/2017;LG-3838;Tue;168036;94202;11848;0,560606061;12,57722766;7,050870052;10;H;MAD;6,897926635;NONE;NO;;;;;;;1273;;
LG-3838_Wed_H;25/10/2017;LG-3838;Wed;168036;119662;17015;0,712121212;14,21921746;10,12580637;10;H;MAD;6,945325441;NONE;NO;;;;;;;1273;;
LG-3838_Fri_H;27/10/2017;LG-3838;Fri;213864;134938;11992;0,630952381;8,88704442;5,607301837;10;H;MAD;6,354331939;NONE;NO;;;;;;;1273;;
LG-3838_Sun_L;29/10/2017;LG-3838;Sun;168036;131119;10335;0,78030303;7,882152854;6,150467757;10;L;MAD;7,741614892;NONE;NO;;;;;;;1273;;
LG-3838_Mon_L;30/10/2017;LG-3838;Mon;160398;84018;6507;0,523809524;7,744768978;4,05678375;10;L;MAD;7,128829537;NONE;NO;;;;;;;1273;;
LG-3838_Wed_L;01/11/2017;LG-3838;Wed;168036;126027;10527;0,75;8,352971982;6,264728987;11;L;MAD;6,327959485;NONE;NO;;;;;;;1273;;
LG-3838_Thu_L;02/11/2017;LG-3838;Thu;168036;148941;9771;0,886363636;6,56031583;5,814825395;11;L;MAD;6,053167178;NONE;NO;;;;;;;1273;;
LG-3838_Fri_L;03/11/2017;LG-3838;Fri;175674;171855;13153;0,97826087;7,65354514;7,487163724;11;L;MAD;5,011723678;NONE;NO;;;;;;;1273;;
LG-3838_Sun_L;05/11/2017;LG-3838;Sun;179493;160398;23044;0,893617021;14,36676268;12,83838367;11;L;MAD;7,741614892;NONE;NO;;;;;;;1273;;
LG-3838_Mon_L;06/11/2017;LG-3838;Mon;179493;169309;19406;0,943262411;11,4618833;10,81156368;11;L;MAD;7,128829537;NONE;NO;;;;;;;1273;;
LG-3838_Wed_L;08/11/2017;LG-3838;Wed;213864;136211;15119;0,636904762;11,09969092;7,069446003;11;L;MAD;6,327959485;NONE;NO;;;;;;;1273;;
LG-3838_Thu_L;09/11/2017;LG-3838;Thu;213864;87837;5359;0,410714286;6,101073579;2,505798077;11;L;MAD;6,053167178;NONE;NO;;;;;;;1273;;
LG-3838_Sun_L;12/11/2017;LG-3838;Sun;175674;162944;17456;0,927536232;10,71288295;9,936587087;11;L;MAD;7,741614892;NONE;NO;;;;;;;1273;;
LG-3838_Mon_L;13/11/2017;LG-3838;Mon;168036;146395;17006;0,871212121;11,61651696;10,12045038;11;L;MAD;7,128829537;NONE;NO;;;;;;;1273;;
LG-3838_Tue_L;14/11/2017;LG-3838;Tue;213864;137484;16305;0,642857143;11,85956184;7,62400404;11;L;MAD;6,837225356;NONE;NO;;;;;;;1273;;
LG-3838_Wed_L;15/11/2017;LG-3838;Wed;168036;71288;7432;0,424242424;10,42531702;4,422861768;11;L;MAD;6,327959485;NONE;NO;;;;;;;1273;;
LG-3838_Thu_L;16/11/2017;LG-3838;Thu;160398;58558;4540;0,365079365;7,752997029;2,830459233;11;L;MAD;6,053167178;NONE;NO;;;;;;;1273;;
LG-3838_Sun_L;19/11/2017;LG-3838;Sun;168036;137484;12931;0,818181818;9,40545809;7,695374801;11;L;MAD;7,741614892;NONE;NO;;;;;;;1273;;
LG-3838_Mon_L;20/11/2017;LG-3838;Mon;168036;103113;10280;0,613636364;9,969644953;6,117736675;11;L;MAD;7,128829537;NONE;NO;;;;;;;1273;;
LG-3838_Tue_L;21/11/2017;LG-3838;Tue;168036;72561;10211;0,431818182;14,07229779;6,076674046;11;L;MAD;6,837225356;NONE;NO;;;;;;;1273;;
LG-3838_Wed_L;22/11/2017;LG-3838;Wed;336072;77653;8795;0,231060606;11,32602733;2,616998738;11;L;MAD;6,327959485;NONE;NO;;;;;;;1273;;
LG-3838_Thu_L;23/11/2017;LG-3838;Thu;229140;100567;10761;0,438888889;10,70032913;4,696255564;11;L;MAD;6,053167178;NONE;NO;;;;;;;1273;;
LG-3838_Sun_L;26/11/2017;LG-3838;Sun;175674;146395;14701;0,833333333;10,04200963;8,36834136;11;L;MAD;7,741614892;NONE;NO;;;;;;;1273;;
LG-3838_Mon_L;27/11/2017;LG-3838;Mon;152760;78926;7312;0,516666667;9,264374224;4,786593349;11;L;MAD;7,128829537;NONE;NO;;;;;;;1273;;
LG-3838_Tue_L;28/11/2017;LG-3838;Tue;168036;82745;11331;0,492424242;13,69387878;6,743197886;11;L;MAD;6,837225356;NONE;NO;;;;;;;1273;;
LG-3838_Wed_L;29/11/2017;LG-3838;Wed;168036;80199;14196;0,477272727;17,70096884;8,448189674;11;L;MAD;6,327959485;NONE;NO;;;;;;;1273;;
LG-3838_Thu_L;30/11/2017;LG-3838;Thu;168036;117116;10839;0,696969697;9,254926739;6,450403485;11;L;MAD;6,053167178;NONE;NO;;;;;;;1273;;
LG-3838_Fri_L;01/12/2017;LG-3838;Fri;168036;109478;8648;0,651515152;7,89930397;5,146516223;12;L;MAD;5,011723678;NONE;NO;;;;;;;1273;;
LG-3838_Sun_L;03/12/2017;LG-3838;Sun;168036;154033;9519;0,916666667;6,179844579;5,664857531;12;L;MAD;7,741614892;NONE;NO;;;;;;;1273;;
LG-3838_Mon_L;04/12/2017;LG-3838;Mon;160398;103113;7467;0,642857143;7,241569928;4,655294954;12;L;MAD;7,128829537;NONE;NO;;;;;;;1273;;
LG-3838_Tue_L;05/12/2017;LG-3838;Tue;168036;156579;11402;0,931818182;7,281947132;6,785450737;12;L;MAD;6,837225356;NONE;NO;;;;;;;1273;;
LG-3838_Wed_L;06/12/2017;LG-3838;Wed;168036;134938;7918;0,803030303;5,867880063;4,712085505;12;L;MAD;6,327959485;NONE;NO;;;;;;;1273;;
LG-3838_Thu_L;07/12/2017;LG-3838;Thu;213864;131119;7726;0,613095238;5,892357324;3,612576217;12;L;MAD;6,053167178;NONE;NO;;;;;;;1273;;
LG-3838_Sun_L;10/12/2017;LG-3838;Sun;168036;140030;9631;0,833333333;6,877811897;5,731509915;12;L;MAD;7,741614892;NONE;NO;;;;;;;1273;;
LG-3838_Sun_L;17/12/2017;LG-3838;Sun;168036;119662;7394;0,712121212;6,17907105;4,400247566;12;L;MAD;7,741614892;NONE;NO;;;;;;;1273;;
LG-3838_Tue_L;19/12/2017;LG-3838;Tue;152760;28006;1981;0,183333333;7,073484253;1,296805446;12;L;MAD;6,837225356;NONE;NO;;;;;;;1273;;
LG-3838_Thu_L;21/12/2017;LG-3838;Thu;229140;140030;6830;0,611111111;4,877526244;2,980710483;12;L;MAD;6,053167178;NONE;NO;;;;;;;1273;;
LG-3838_Fri_L;22/12/2017;LG-3838;Fri;229140;189677;10426;0,827777778;5,496712833;4,550056734;12;L;MAD;5,011723678;NONE;NO;;;;;;;1273;;
LG-3838_Sun_L;24/12/2017;LG-3838;Sun;168036;34371;1314;0,204545455;3,822990312;0,781975291;12;L;MAD;7,741614892;NONE;NO;;;;;;;1273;;
LG-3838_Mon_L;25/12/2017;LG-3838;Mon;168036;62377;2386;0,371212121;3,825127852;1,419933824;12;L;MAD;7,128829537;NONE;NO;;;;;;;1273;;
LG-3838_Mon_L;01/01/2018;LG-3838;Mon;175674;161671;14471;0,920289855;8,9508941;8,237417034;1;L;MAD;7,128829537;NONE;NO;;;;;;;1273;;
LG-3838_Tue_L;02/01/2018;LG-3838;Tue;229140;217683;22199;0,95;10,19785652;9,68796369;1;L;MAD;6,837225356;NONE;NO;;;;;;;1273;;
LG-3838_Wed_L;03/01/2018;LG-3838;Wed;213864;152760;12888;0,714285714;8,436763551;6,026259679;1;L;MAD;6,327959485;NONE;NO;;;;;;;1273;;
LG-3838_Thu_L;04/01/2018;LG-3838;Thu;168036;140030;9002;0,833333333;6,428622438;5,357185365;1;L;MAD;6,053167178;NONE;NO;;;;;;;1273;;
LG-3838_Fri_L;05/01/2018;LG-3838;Fri;175674;173128;15400;0,985507246;8,895152719;8,766237463;1;L;MAD;5,011723678;NONE;NO;;;;;;;1273;;
LG-3838_Sun_L;07/01/2018;LG-3838;Sun;179493;179493;26892;1;14,98219986;14,98219986;1;L;MAD;7,741614892;NONE;NO;;;;;;;1273;;
LG-3838_Mon_L;08/01/2018;LG-3838;Mon;175674;173128;17771;0,985507246;10,26465967;10,11589649;1;L;MAD;7,128829537;NONE;NO;;;;;;;1273;;
LG-3838_Tue_L;09/01/2018;LG-3838;Tue;175674;169309;14727;0,963768116;8,698297196;8,383141501;1;L;MAD;6,837225356;NONE;NO;;;;;;;1273;;
LG-3838_Thu_L;11/01/2018;LG-3838;Thu;168036;48374;5039;0,287878788;10,4167528;2,99876217;1;L;MAD;6,053167178;NONE;NO;;;;;;;1273;;
LG-3838_Fri_L;12/01/2018;LG-3838;Fri;168036;82745;5544;0,492424242;6,700102725;3,299293009;1;L;MAD;5,011723678;NONE;NO;;;;;;;1273;;
LG-3838_Sun_L;14/01/2018;LG-3838;Sun;168036;126027;7313;0,75;5,802724813;4,35204361;1;L;MAD;7,741614892;NONE;NO;;;;;;;1273;;
LG-3838_Fri_L;19/01/2018;LG-3838;Fri;168036;103113;8346;0,613636364;8,09403276;4,96679283;1;L;MAD;5,011723678;NONE;NO;;;;;;;1273;;
LG-3838_Sun_L;21/01/2018;LG-3838;Sun;168036;148941;9675;0,886363636;6,495860777;5,75769478;1;L;MAD;7,741614892;NONE;NO;;;;;;;1273;;
LG-3838_Wed_L;24/01/2018;LG-3838;Wed;168036;85291;11215;0,507575758;13,14910131;6,67416506;1;L;MAD;6,327959485;NONE;NO;;;;;;;1273;;
LG-3838_Thu_L;25/01/2018;LG-3838;Thu;168036;84018;10386;0,5;12,36163679;6,180818396;1;L;MAD;6,053167178;NONE;NO;;;;;;;1273;;
LG-3838_Fri_L;26/01/2018;LG-3838;Fri;213864;64923;6368;0,303571429;9,808542427;2,977593237;1;L;MAD;5,011723678;NONE;NO;;;;;;;1273;;
LG-3838_Sun_L;28/01/2018;LG-3838;Sun;175674;140030;8897;0,797101449;6,353638506;5,064494461;1;L;MAD;7,741614892;NONE;NO;;;;;;;1273;;
LG-3838_Fri_L;02/02/2018;LG-3838;Fri;160398;82745;8638;0,515873016;10,43930147;5,385353932;2;L;MAD;5,011723678;NONE;NO;;;;;;;1273;;
LG-3838_Sun_L;04/02/2018;LG-3838;Sun;175674;150214;9821;0,855072464;6,538005778;5,590468709;2;L;MAD;7,741614892;NONE;NO;;;;;;;1273;;
LG-3838_Mon_L;05/02/2018;LG-3838;Mon;168036;90383;8028;0,537878788;8,882201299;4,777547668;2;L;MAD;7,128829537;NONE;NO;;;;;;;1273;;
LG-3838_Wed_L;07/02/2018;LG-3838;Wed;168036;76380;9815;0,454545455;12,85022257;5,84101026;2;L;MAD;6,327959485;NONE;NO;;;;;;;1273;;
LG-3838_Sun_L;11/02/2018;LG-3838;Sun;168036;112024;6622;0,666666667;5,911233307;3,940822205;2;L;MAD;7,741614892;NONE;NO;;;;;;;1273;;
LG-3838_Mon_L;12/02/2018;LG-3838;Mon;168036;108205;6814;0,643939394;6,297306039;4,055083435;2;L;MAD;7,128829537;NONE;NO;;;;;;;1273;;
LG-3838_Wed_L;14/02/2018;LG-3838;Wed;168036;124754;9079;0,742424242;7,277522164;5,403008879;2;L;MAD;6,327959485;NONE;NO;;;;;;;1273;;
LG-3838_Thu_L;15/02/2018;LG-3838;Thu;179493;179493;15314;1;8,53180904;8,53180904;2;L;MAD;6,053167178;NONE;NO;;;;;;;1273;;
LG-3838_Fri_L;16/02/2018;LG-3838;Fri;168036;136211;8330;0,810606061;6,115511963;4,957271061;2;L;MAD;5,011723678;NONE;NO;;;;;;;1273;;
LG-3838_Sun_L;18/02/2018;LG-3838;Sun;229140;220229;18057;0,961111111;8,199192659;7,880335166;2;L;MAD;7,741614892;NONE;NO;;;;;;;1273;;
LG-3838_Mon_L;19/02/2018;LG-3838;Mon;168036;120935;11979;0,71969697;9,90532104;7,128829537;2;L;MAD;7,128829537;NONE;NO;;;;;;;1273;;
LG-3838_Tue_L;20/02/2018;LG-3838;Tue;168036;110751;9558;0,659090909;8,630170382;5,688066843;2;L;MAD;6,837225356;NONE;NO;;;;;;;1273;;
LG-3838_Fri_L;23/02/2018;LG-3838;Fri;168036;105659;7920;0,628787879;7,495811999;4,713275727;2;L;MAD;5,011723678;NONE;NO;;;;;;;1273;;
LG-3838_Sun_L;25/02/2018;LG-3838;Sun;168036;155306;10620;0,924242424;6,838113144;6,32007427;2;L;MAD;7,741614892;NONE;NO;;;;;;;1273;;
LG-3838_Mon_L;26/02/2018;LG-3838;Mon;168036;105659;10722;0,628787879;10,14773943;6,380775548;2;L;MAD;7,128829537;NONE;NO;;;;;;;1273;;
LG-3838_Fri_L;02/03/2018;LG-3838;Fri;168036;115843;7415;0,689393939;6,400904673;4,412744888;3;L;MAD;5,011723678;NONE;NO;;;;;;;1273;;
LG-3838_Sun_L;04/03/2018;LG-3838;Sun;213864;133665;9108;0,625;6,81405005;4,258781282;3;L;MAD;7,741614892;NONE;NO;;;;;;;1273;;
LG-3838_Mon_L;05/03/2018;LG-3838;Mon;168036;146395;21106;0,871212121;14,41715906;12,56040372;3;L;MAD;7,128829537;NONE;NO;;;;;;;1273;;
LG-3838_Tue_L;06/03/2018;LG-3838;Tue;168036;91656;11573;0,545454545;12,62656018;6,887214644;3;L;MAD;6,837225356;NONE;NO;;;;;;;1273;;
LG-3838_Wed_L;07/03/2018;LG-3838;Wed;168036;85291;12529;0,507575758;14,68970935;7,456140351;3;L;MAD;6,327959485;NONE;NO;;;;;;;1273;;
LG-3838_Thu_L;08/03/2018;LG-3838;Thu;168036;92929;10520;0,553030303;11,32047047;6,260563213;3;L;MAD;6,053167178;NONE;NO;;;;;;;1273;;
LG-3838_Sun_L;11/03/2018;LG-3838;Sun;168036;143849;10425;0,856060606;7,24718281;6,204027708;3;L;MAD;7,741614892;NONE;NO;;;;;;;1273;;
LG-3838_Mon_L;12/03/2018;LG-3838;Mon;168036;126027;11318;0,75;8,980615265;6,735461449;3;L;MAD;7,128829537;NONE;NO;;;;;;;1273;;
LG-3838_Tue_L;13/03/2018;LG-3838;Tue;152760;64923;11512;0,425;17,73177456;7,53600419;3;L;MAD;6,837225356;NONE;NO;;;;;;;1273;;
LG-3838_Sun_L;18/03/2018;LG-3838;Sun;168036;154033;12272;0,916666667;7,967123928;7,303196934;3;L;MAD;7,741614892;NONE;NO;;;;;;;1273;;
LG-3838_Mon_L;19/03/2018;LG-3838;Mon;168036;106932;11188;0,636363636;10,46272397;6,658097074;3;L;MAD;7,128829537;NONE;NO;;;;;;;1273;;
LG-3838_Thu_L;22/03/2018;LG-3838;Thu;168036;118389;11309;0,704545455;9,552407741;6,730105454;3;L;MAD;6,053167178;NONE;NO;;;;;;;1273;;
LG-3838_Fri_L;23/03/2018;LG-3838;Fri;168036;120935;8738;0,71969697;7,225369;5,200076174;3;L;MAD;5,011723678;NONE;NO;;;;;;;1273;;
LG-3838_Sun_H;25/03/2018;LG-3838;Sun;213864;119662;9432;0,55952381;7,882201534;4,41027943;3;H;MAD;9,902614036;NONE;NO;;;;;;;1273;;
LG-3838_Wed_H;28/03/2018;LG-3838;Wed;168036;140030;9532;0,833333333;6,807112762;5,672593968;3;H;MAD;6,945325441;NONE;NO;;;;;;;1273;;
LG-3838_Fri_H;30/03/2018;LG-3838;Fri;168036;81472;3374;0,484848485;4,141300079;2,007903068;3;H;MAD;6,354331939;NONE;NO;;;;;;;1273;;
LG-3838_Sun_H;01/04/2018;LG-3838;Sun;168036;133665;7502;0,795454545;5,61253881;4,464519508;4;H;MAD;9,902614036;NONE;NO;;;;;;;1273;;
LG-3838_Mon_H;02/04/2018;LG-3838;Mon;179493;165490;16494;0,921985816;9,966765363;9,189216293;4;H;MAD;8,770830164;NONE;NO;;;;;;;1273;;
LG-3838_Tue_H;03/04/2018;LG-3838;Tue;229140;150214;10349;0,655555556;6,889504307;4,516452824;4;H;MAD;6,897926635;NONE;NO;;;;;;;1273;;
LG-3838_Wed_H;04/04/2018;LG-3838;Wed;168036;132392;8572;0,787878788;6,474711463;5,101287819;4;H;MAD;6,945325441;NONE;NO;;;;;;;1273;;
LG-3838_Thu_H;05/04/2018;LG-3838;Thu;168036;137484;8829;0,818181818;6,421838178;5,254231236;4;H;MAD;6,648070755;NONE;NO;;;;;;;1273;;
LG-3838_Fri_H;06/04/2018;LG-3838;Fri;175674;161671;12530;0,920289855;7,750307724;7,132529572;4;H;MAD;6,354331939;NONE;NO;;;;;;;1273;;
LG-3838_Sun_H;08/04/2018;LG-3838;Sun;175674;175674;22390;1;12,74519849;12,74519849;4;H;MAD;9,902614036;NONE;NO;;;;;;;1273;;
LG-3838_Mon_H;09/04/2018;LG-3838;Mon;168036;157852;14699;0,939393939;9,311887084;8,747530291;4;H;MAD;8,770830164;NONE;NO;;;;;;;1273;;
LG-3838_Tue_H;10/04/2018;LG-3838;Tue;213864;189677;18151;0,886904762;9,569425919;8,487169416;4;H;MAD;6,897926635;NONE;NO;;;;;;;1273;;
LG-3838_Wed_H;11/04/2018;LG-3838;Wed;168036;154033;11350;0,916666667;7,368550895;6,754504987;4;H;MAD;6,945325441;NONE;NO;;;;;;;1273;;
LG-3838_Thu_H;12/04/2018;LG-3838;Thu;179493;164217;14633;0,914893617;8,910770505;8,152407058;4;H;MAD;6,648070755;NONE;NO;;;;;;;1273;;
LG-3838_Fri_H;13/04/2018;LG-3838;Fri;179493;176947;17434;0,985815603;9,852667748;9,712913596;4;H;MAD;6,354331939;NONE;NO;;;;;;;1273;;
LG-3838_Sun_H;15/04/2018;LG-3838;Sun;175674;152760;20253;0,869565217;13,25805185;11,52874074;4;H;MAD;9,902614036;NONE;NO;;;;;;;1273;;
LG-3838_Mon_H;16/04/2018;LG-3838;Mon;175674;154033;15449;0,876811594;10,02966897;8,794130036;4;H;MAD;8,770830164;NONE;NO;;;;;;;1273;;
LG-3838_Tue_H;17/04/2018;LG-3838;Tue;221502;103113;13856;0,465517241;13,43768487;6,255473991;4;H;MAD;6,897926635;NONE;NO;;;;;;;1273;;
LG-3838_Wed_H;18/04/2018;LG-3838;Wed;221502;94202;10355;0,425287356;10,99233562;4,674901355;4;H;MAD;6,945325441;NONE;NO;;;;;;;1273;;
LG-3838_Thu_H;19/04/2018;LG-3838;Thu;168036;122208;12011;0,727272727;9,828325478;7,147873075;4;H;MAD;6,648070755;NONE;NO;;;;;;;1273;;
LG-3838_Fri_H;20/04/2018;LG-3838;Fri;168036;128573;13686;0,765151515;10,64453657;8,144683282;4;H;MAD;6,354331939;NONE;NO;;;;;;;1273;;
LG-3838_Sun_H;22/04/2018;LG-3838;Sun;175674;171855;18544;0,97826087;10,79049198;10,55591607;4;H;MAD;9,902614036;NONE;NO;;;;;;;1273;;
LG-3838_Mon_H;23/04/2018;LG-3838;Mon;213864;105659;9678;0,494047619;9,159655117;4,525305802;4;H;MAD;8,770830164;NONE;NO;;;;;;;1273;;
LG-3838_Tue_H;24/04/2018;LG-3838;Tue;168036;123481;13357;0,734848485;10,81704878;7,948891904;4;H;MAD;6,897926635;NONE;NO;;;;;;;1273;;
LG-3838_Wed_H;25/04/2018;LG-3838;Wed;168036;124754;10911;0,742424242;8,746012152;6,493251446;4;H;MAD;6,945325441;NONE;NO;;;;;;;1273;;
LG-3838_Thu_H;26/04/2018;LG-3838;Thu;160398;160398;13254;1;8,263195302;8,263195302;4;H;MAD;6,648070755;NONE;NO;;;;;;;1273;;
LG-3838_Fri_H;27/04/2018;LG-3838;Fri;175674;176947;15361;1;8,681130508;8,681130508;4;H;MAD;6,354331939;NONE;NO;;;;;;;1273;;
LG-3902_Mon_L;01/01/2018;LG-3902;Mon;221502;150214;12450;0,67816092;8,288175536;5,620716743;1;L;MAD;5,620716743;NONE;NO;;;;;;;1273;;
LG-4591_Sat_L;01/04/2017;LG-4591;Sat;31878;28014;3062;0,878787879;10,93024916;9,605370475;4;L;LCY;14,03386124;NONE;NO;;;;;;;483;;
LG-4591_Mon_L;03/04/2017;LG-4591;Mon;31878;11592;3294;0,363636364;28,41614907;10,33314512;4;L;LCY;18,17868122;NONE;NO;;;;;;;483;;
LG-4591_Wed_H;05/04/2017;LG-4591;Wed;31878;11592;4663;0,363636364;40,22601794;14,62764289;4;H;LCY;16,43923709;NONE;NO;;;;;;;483;;
LG-4591_Thu_H;06/04/2017;LG-4591;Thu;31878;7245;2296;0,227272727;31,69082126;7,202459376;4;H;LCY;18,24063618;NONE;NO;;;;;;;483;;
LG-4591_Fri_H;07/04/2017;LG-4591;Fri;31878;28980;3296;0,909090909;11,37336094;10,33941904;4;H;LCY;12,51333208;NONE;NO;;;;;;;483;;
LG-4591_Sat_L;08/04/2017;LG-4591;Sat;33810;33327;7727;0,985714286;23,18540523;22,85418515;4;L;LCY;14,03386124;NONE;NO;;;;;;;483;;
LG-4591_Mon_H;10/04/2017;LG-4591;Mon;33810;31878;6446;0,942857143;20,22084196;19,06536528;4;H;LCY;19,07504504;NONE;NO;;;;;;;483;;
LG-4591_Tue_H;11/04/2017;LG-4591;Tue;31878;23184;2638;0,727272727;11,37853692;8,27529958;4;H;LCY;18,84293243;NONE;NO;;;;;;;483;;
LG-4591_Thu_H;13/04/2017;LG-4591;Thu;31878;21252;2732;0,666666667;12,85526068;8,570173788;4;H;LCY;18,24063618;NONE;NO;;;;;;;483;;
LG-4591_Sat_H;15/04/2017;LG-4591;Sat;31878;29463;5015;0,924242424;17,02134881;15,73185269;4;H;LCY;13,5610766;NONE;NO;;;;;;;483;;
LG-4591_Tue_H;18/04/2017;LG-4591;Tue;31878;31395;4640;0,984848485;14,77942348;14,55549282;4;H;LCY;18,84293243;NONE;NO;;;;;;;483;;
LG-4591_Wed_H;19/04/2017;LG-4591;Wed;31878;29946;4757;0,939393939;15,88526013;14,9225171;4;H;LCY;16,43923709;NONE;NO;;;;;;;483;;
