Route,DepDate,FltNum,dtime,Direction,month,dday,SpoilageRisk,Intensity_downweighted,Intensity_full,SpillageRisk
LUX-TXL,2019-05-28,9474,20:45,I,May,Tuesday,0.9428704691865711,-4.041623548306774,-20.0,0.008042310089131366
LUX-TXL,2019-05-29,9471,06:45,O,May,Wednesday,3.129376564588901e-06,15.844995821193308,-16.0,0.03094470827933815
LUX-TXL,2019-05-29,9472,08:55,I,May,Wednesday,0.0,12.734566662109112,-25.0,0.0006077449674360969
LUX-TXL,2019-05-29,9473,18:35,O,May,Wednesday,0.0,21.89465461189103,-13.0,0.08219099489942472
LUX-TXL,2019-05-29,9474,20:10,I,May,Wednesday,0.999997682086763,-22.4,-40.0,5.794385660173873e-08
LUX-TXL,2019-05-29,9474,20:45,I,May,Wednesday,0.0001653704986030971,16.864605511761077,-10.0,0.18594517579748826
LUX-TXL,2019-05-30,9471,06:45,O,May,Thursday,0.0037212030047548248,11.848440458014153,-19.0,0.010028806224497755
LUX-TXL,2019-05-30,9471,06:55,O,May,Thursday,0.9999997406976668,-25.4,-43.0,7.8056906493984e-09
LUX-TXL,2019-05-30,9472,08:55,I,May,Thursday,0.0,28.89896030534277,-6.0,0.4018074117901419
LUX-TXL,2019-05-30,9472,09:50,I,May,Thursday,0.9999997406976668,-25.4,-43.0,7.8056906493984e-09
LUX-TXL,2019-05-30,9473,18:35,O,May,Thursday,0.026694036730140022,8.865280407123684,-23.0,0.0017259338127562085
LUX-TXL,2019-05-30,9473,18:50,O,May,Thursday,0.9998895885510477,-13.901408450704238,-43.0,7.8056906493984e-09
LUX-TXL,2019-05-30,9474,20:10,I,May,Thursday,0.9999981616947364,-21.352112676056322,-42.0,1.2080886180321215e-08
LUX-TXL,2019-05-30,9474,20:45,I,May,Thursday,0.004787432656048459,9.93008655090118,-23.0,0.0034286588580255684
LUX-TXL,2019-05-31,9471,06:45,O,May,Friday,0.9192408980278335,-3.3999999999999986,-20.0,0.007280976333903122
LUX-TXL,2019-05-31,9471,06:55,O,May,Friday,0.9999988328984776,-24.4,-41.0,4.2696532975838863e-08
LUX-TXL,2019-05-31,9472,08:55,I,May,Friday,0.9948211823090812,-10.111441236357344,-26.0,0.0004052347011405111
LUX-TXL,2019-05-31,9472,09:50,I,May,Friday,0.9999952103347463,-22.4,-39.0,1.771335668143692e-07
LUX-TXL,2019-05-31,9473,18:35,O,May,Friday,0.9419163732669832,-4.399999999999999,-21.0,0.004796844691044466
LUX-TXL,2019-05-31,9474,20:45,I,May,Friday,0.32493886133617095,6.893505873118926,-9.0,0.20322568510051098
LUX-TXL,2019-06-01,9475,11:15,O,June,Saturday,0.990083524769451,-8.399999999999984,-25.0,0.00047352280230228416
LUX-TXL,2019-06-01,9476,13:20,I,June,Saturday,0.9999906449760229,-18.999999999999993,-42.0,4.76543782212957e-09
LUX-TXL,2019-06-01,9476,13:25,I,June,Saturday,0.0,38.70323703888916,0.0,0.7638762639471104
LUX-TXL,2019-06-02,9473,18:50,O,June,Sunday,0.6262318990189057,2.787727901769159,-13.0,0.05472454412380168
LUX-TXL,2019-06-02,9474,20:40,I,June,Sunday,0.9999998058842668,-22.999999999999993,-47.0,1.095945556528477e-10
LUX-TXL,2019-06-02,9474,21:00,I,June,Sunday,0.9046803748341792,-2.3999999999999915,-20.0,0.007252023483146797
LUX-TXL,2019-06-03,9471,06:45,O,June,Monday,0.9989327680250664,-12.107456900512823,-29.0,4.374948332730444e-05
LUX-TXL,2019-06-03,9472,08:55,I,June,Monday,0.8328364402889893,-0.1913222784742743,-17.0,0.017616033011795817
LUX-TXL,2019-06-03,9472,09:50,I,June,Monday,0.9999998439441585,-25.399999999999984,-43.0,6.1052090050139896e-09
LUX-TXL,2019-06-03,9473,18:35,O,June,Monday,0.9999992986227542,-23.18675643833099,-40.0,2.2097125573772303e-08
